	Chromosome	Position	113B_T1_vs_113B_PBMC.tumour
6_25779109	6	25779109	-1.01844750606828
6_25779164	6	25779164	-0.946297720312447
6_25783087	6	25783087	-0.835169903355562
6_25798815	6	25798815	-0.811376879198344
6_25812922	6	25812922	-0.670879590022821
6_25812930	6	25812930	-0.615534968050323
6_25826536	6	25826536	-0.891508429591615
6_25832051	6	25832051	-0.872889569304721
6_25849392	6	25849392	-1.14341073320054
6_25849866	6	25849866	-0.512644542866256
6_25914573	6	25914573	-0.638794209021746
6_25916751	6	25916751	-0.712449412381518
6_25916997	6	25916997	-1.51151787741197
6_25966681	6	25966681	-1.14967108166964
6_25966791	6	25966791	-1.0499377921961
6_25969407	6	25969407	-1.23789671646867
6_25981798	6	25981798	-0.844692677474069
6_25983549	6	25983549	-0.910608528786159
6_26017235	6	26017235	-1.39213173554902
6_26017314	6	26017314	-1.22394975116165
6_26017370	6	26017370	-1.27380160074921
6_26017389	6	26017389	-1.0289040923239
6_26017608	6	26017608	-0.689692765757634
6_26017718	6	26017718	-1.25072375734317
6_26020689	6	26020689	-0.781238474041951
6_26020708	6	26020708	-0.857292714253702
6_26020816	6	26020816	-0.759445390855558
6_26026947	6	26026947	-0.718964557705729
6_26026974	6	26026974	-0.680285614678758
6_26027058	6	26027058	-0.942684205484347
6_26027070	6	26027070	-0.911740498276079
6_26027232	6	26027232	-0.664647636311306
6_26031640	6	26031640	-1.14202219118682
6_26031734	6	26031734	-1.16404849751681
6_26031877	6	26031877	-1.00413410258297
6_26032046	6	26032046	-0.727485366922848
6_26033278	6	26033278	-1.09580480095343
6_26043648	6	26043648	-0.89589555347745
6_26045701	6	26045701	-1.21895515281521
6_26045711	6	26045711	-1.14079122264721
6_26055901	6	26055901	-0.796538683174606
6_26055917	6	26055917	-0.82909582242305
6_26056065	6	26056065	-1.31297219802989
6_26056092	6	26056092	-1.28382585237038
6_26056171	6	26056171	-1.23816361038135
6_26056249	6	26056249	-1.00351345510475
6_26056254	6	26056254	-0.9276820421451
6_26056375	6	26056375	-0.991593805965293
6_26056388	6	26056388	-0.95986244789425
6_26090951	6	26090951	-0.930356176443425
6_26090957	6	26090957	-0.978971270841955
6_26091108	6	26091108	-0.755413100234489
6_26091457	6	26091457	-1.10952036513091
6_26092637	6	26092637	-1.28079179228074
6_26092913	6	26092913	-1.14927849378363
6_26094522	6	26094522	-1.01723362712339
6_26094643	6	26094643	-0.9276820421451
6_26095027	6	26095027	-0.609365200810117
6_26095097	6	26095097	-0.596765164030483
6_26095214	6	26095214	-1.1203271200875
6_26095217	6	26095217	-0.872399606643911
6_26104220	6	26104220	-0.78870562899629
6_26107562	6	26107562	-1.32677799755492
6_26107592	6	26107592	-1.59425830841991
6_26107716	6	26107716	-1.25783064383743
6_26107744	6	26107744	-1.36825463353108
6_26107940	6	26107940	-1.05995450210801
6_26107975	6	26107975	-1.2627713851077
6_26124475	6	26124475	-1.02721771569601
6_26124595	6	26124595	-0.903228998420561
6_26124613	6	26124613	-1.01139274853433
6_26156615	6	26156615	-1.31297219802989
6_26156765	6	26156765	-0.83252480910476
6_26156996	6	26156996	-0.632777121024284
6_26158228	6	26158228	-1.31611418484177
6_26183874	6	26183874	-1.11420101729065
6_26188978	6	26188978	-0.555264176804045
6_26189075	6	26189075	-0.583299096430042
6_26197068	6	26197068	-1.03786495989552
6_26197253	6	26197253	-0.834572637753619
6_26199226	6	26199226	-0.968324026642446
6_26199675	6	26199675	-1.39560512167604
6_26199822	6	26199822	-0.873345119539068
6_26199831	6	26199831	-0.834766145237094
6_26199855	6	26199855	-0.912218924757296
6_26204950	6	26204950	-0.943449358003417
6_26216428	6	26216428	-1.112378366972
6_26216473	6	26216473	-1.00615610016819
6_26234523	6	26234523	-1.03786495989552
6_26234813	6	26234813	-0.883287922786647
6_26240521	6	26240521	-1.22394975116165
6_26246970	6	26246970	-0.461364037922563
6_26250450	6	26250450	-0.95886369739338
6_26285332	6	26285332	-1.14498917432177
6_26285437	6	26285437	-0.678817409447461
6_26285455	6	26285455	-0.597648897620682
6_26370377	6	26370377	-0.905314229116646
6_26370429	6	26370429	-0.882998428446177
6_26370431	6	26370431	-0.893734710221763
6_26370479	6	26370479	-0.8078593544492
6_26383878	6	26383878	-0.956828387804617
6_26385097	6	26385097	-0.989540512552142
6_26385210	6	26385210	-1.00929580769875
6_26385246	6	26385246	-1.02346558083491
6_26388177	6	26388177	-0.860175222786824
6_26390079	6	26390079	-1.06688786112604
6_26392287	6	26392287	-0.878509200163398
6_26392401	6	26392401	-0.570130037527017
6_26392677	6	26392677	-0.867939958453211
6_26392793	6	26392793	-0.834924901225248
6_26407691	6	26407691	-0.579758738724793
6_26407917	6	26407917	-0.924776310969689
6_26413516	6	26413516	-1.15091543992092
6_26413677	6	26413677	-1.35848685728226
6_26451796	6	26451796	-1.03286427883716
6_26452043	6	26452043	-0.864767834815849
6_26452161	6	26452161	-1.07141751960655
6_26463346	6	26463346	-0.911740498276079
6_26463393	6	26463393	-0.908823014893784
6_26463432	6	26463432	-0.899418189926379
6_26468091	6	26468091	-0.949055692937667
6_26468317	6	26468317	-0.725189178246357
6_26468432	6	26468432	-1.14202219118682
6_26501600	6	26501600	-1.16472123944595
6_26501669	6	26501669	-1.1203271200875
6_26501748	6	26501748	-1.3208601074602
6_26501784	6	26501784	-1.04877385906246
6_26505040	6	26505040	-0.887349948109882
6_26505134	6	26505134	-1.13468241306457
6_26505175	6	26505175	-1.0995685599207
6_26507966	6	26507966	-0.763534761844606
6_26508501	6	26508501	-1.04147169937626
6_26509102	6	26509102	-0.662476537269679
6_26545304	6	26545304	-0.679058079235473
6_26545404	6	26545404	-1.29541382664559
6_26545468	6	26545468	-1.23075110978115
6_26597105	6	26597105	-0.9608489060803
6_26597960	6	26597960	-1.4739640747022
6_27133146	6	27133146	-1.1040253077584
6_27146574	6	27146574	-1.27465526647879
6_27146646	6	27146646	-0.950402118645184
6_27146709	6	27146709	-0.912787826845406
6_27147305	6	27147305	-1.10815240614139
6_27248920	6	27248920	-0.742625772081625
6_27309623	6	27309623	-1.23580433750743
6_27309724	6	27309724	-1.32314400308718
6_27309831	6	27309831	-1.38128719768343
6_27309871	6	27309871	-1.18849862272908
6_27309886	6	27309886	-0.989082586809243
6_27310402	6	27310402	-1.25020740263441
6_27310962	6	27310962	-0.843486914728672
6_27311242	6	27311242	-0.838914184938848
6_27311853	6	27311853	-1.07353290860855
6_27311995	6	27311995	-1.30089936572932
6_27312073	6	27312073	-0.85263133688384
6_27400430	6	27400430	-0.974896680565932
6_27400815	6	27400815	-1.34271954142394
6_27401095	6	27401095	-0.950402118645184
6_27452919	6	27452919	-1.1833369176133
6_27457406	6	27457406	-1.1203271200875
6_27810319	6	27810319	-0.857292714253702
6_27838197	6	27838197	-0.929442500009538
6_27838213	6	27838213	-0.91146168968677
6_27838295	6	27838295	-1.13847446679776
6_27867079	6	27867079	-1.20959445818458
6_27867277	6	27867277	-1.39213173554902
6_27871968	6	27871968	-0.77567894870005
6_27872255	6	27872255	-0.836534154086905
6_27893144	6	27893144	-0.754199221289599
6_27893485	6	27893485	-0.88900157398104
6_27911773	6	27911773	-0.717889657588286
6_27912091	6	27912091	-1.0778918537671
6_27957298	6	27957298	-1.14679933144869
6_27957477	6	27957477	-0.950402118645184
6_27957678	6	27957678	-0.875214622250965
6_27957851	6	27957851	-0.669220366101131
6_28053478	6	28053478	-0.798399025200134
6_28053811	6	28053811	-0.870348867079149
6_28053990	6	28053990	-1.71858644342211
6_28053997	6	28053997	-1.71788965758829
6_28054149	6	28054149	-1.15595102981822
6_28054150	6	28054150	-1.29435651986255
6_28073885	6	28073885	-0.870348867079149
6_28074199	6	28074199	-0.998336595708886
6_28089051	6	28089051	-1.07141751960655
6_28089360	6	28089360	-0.445422494053541
6_28129415	6	28129415	-0.948846652143142
6_28149553	6	28149553	-0.917340097923641
6_28153217	6	28153217	-1.18135655348506
6_28153457	6	28153457	-0.988683114277025
6_28153915	6	28153915	-0.791262843918505
6_28227743	6	28227743	-1.31433774005412
6_28233003	6	28233003	-0.970186770659636
6_28245461	6	28245461	-0.999020823865363
6_28245539	6	28245539	-0.912218924757296
6_28251883	6	28251883	-1.10715173133976
6_28259439	6	28259439	-0.801797601661999
6_28259495	6	28259495	-0.754199221289599
6_28259547	6	28259547	-0.585990692436308
6_28259622	6	28259622	-0.804825294359567
6_28259658	6	28259658	-1.15509253824817
6_28271963	6	28271963	-1.27340645009189
6_28272095	6	28272095	-1.28221480246439
6_28272314	6	28272314	-0.931056768925757
6_28272748	6	28272748	-0.893556258240474
6_28296915	6	28296915	-0.9276820421451
6_28301047	6	28301047	-1.03334381849286
6_28301544	6	28301544	-0.849365798482073
6_28301886	6	28301886	-0.747283709473279
6_28302270	6	28302270	-0.786903386362304
6_28326722	6	28326722	-0.89611196314423
6_28326773	6	28326773	-0.641159283388937
6_28329536	6	28329536	-0.970431689604437
6_28359594	6	28359594	-1.76802537615661
6_28363350	6	28363350	-0.638794209021746
6_28363351	6	28363351	-0.678322573208383
6_28363694	6	28363694	-0.916793726002364
6_28365619	6	28365619	-1.14457466633417
6_28390543	6	28390543	-0.932956984185775
6_28390558	6	28390558	-0.904009213160733
6_28390699	6	28390699	-0.918283344142851
6_28391116	6	28391116	-0.18375250022913
6_28391296	6	28391296	-0.843486914728672
6_28391393	6	28391393	-0.588880128693342
6_28398326	6	28398326	-0.982823596337561
6_28434483	6	28434483	-0.930849321223783
6_28434604	6	28434604	-1.04336513827261
6_28504395	6	28504395	-0.574358750982204
6_28505754	6	28505754	-0.803136944206797
6_28510778	6	28510778	-0.920028469601665
6_28510851	6	28510851	-0.872399606643911
6_28515705	6	28515705	-0.915212690182884
6_28534773	6	28534773	-1.0778918537671
6_28572190	6	28572190	-0.746261401864958
6_28574647	6	28574647	-0.891702745039534
6_28574743	6	28574743	-0.603649358932815
6_28575493	6	28575493	-0.842793144558587
6_28904259	6	28904259	-0.393892193413459
6_28907555	6	28907555	-0.0566684828651781
6_28923234	6	28923234	0.00643002219844251
6_28923619	6	28923619	-0.0490684369176742
6_28995050	6	28995050	0.10594873573618
6_28995471	6	28995471	-0.175609555588686
6_28996472	6	28996472	0.220709797747571
6_28999990	6	28999990	0.189000938020233
6_29044764	6	29044764	0.420241261275207
6_29086868	6	29086868	0.33486750566333
6_29087137	6	29087137	0.0189476685146318
6_29087146	6	29087146	-0.019526479300004
6_29101560	6	29101560	-0.129725818089746
6_29111969	6	29111969	0.0214009895241643
6_29112227	6	29112227	-0.0499377921960981
6_29112264	6	29112264	0.0773535477521981
6_29112463	6	29112463	0.137984875503895
6_29112567	6	29112567	0.0861237573799301
6_29112705	6	29112705	0.528985792043718
6_29112775	6	29112775	0.453664262812657
6_29112781	6	29112781	0.441551767520619
6_29174072	6	29174072	-0.025999737539343
6_29174277	6	29174277	0.182235649932935
6_29174305	6	29174305	0.210878788387877
6_29307521	6	29307521	0.221905071254955
6_29355716	6	29355716	-0.0336154868941652
6_29355887	6	29355887	-0.131467677692696
6_29356061	6	29356061	0.0125671504098494
6_29374582	6	29374582	-0.088618260360158
6_29374853	6	29374853	0.240771572080544
6_29374998	6	29374998	0.21554016575774
6_29396731	6	29396731	0.289193374223782
6_29396762	6	29396762	0.236742780920123
6_29396838	6	29396838	0.30037912927804
6_29397061	6	29397061	-0.068488188567878
6_29397257	6	29397257	-0.0775774726281589
6_29397423	6	29397423	0.347659259140307
6_29397464	6	29397464	0.217254239111352
6_29397554	6	29397554	0.116712077213353
6_29397596	6	29397596	0.0926666032467024
6_29417460	6	29417460	-0.0244027000889604
6_29417468	6	29417468	-0.0295616561643139
6_29417552	6	29417552	-0.0427905196164758
6_29417876	6	29417876	0.159055279833781
6_29418079	6	29418079	0.235501381418157
6_29426697	6	29426697	0.626906809532537
6_29440376	6	29440376	0.159780799105239
6_29440498	6	29440498	0.233309834527204
6_29440582	6	29440582	0.159780799105239
6_29440777	6	29440777	0.167653642876529
6_29440778	6	29440778	0.137169102204868
6_29440872	6	29440872	0.240670539478459
6_29461865	6	29461865	0.00690806820861189
6_29461879	6	29461879	0.04013755210575
6_29461940	6	29461940	-0.334451925440344
6_29462393	6	29462393	-0.0745234304743713
6_29462436	6	29462436	0.119723967745459
6_29462611	6	29462611	-0.00976874493979762
6_29462664	6	29462664	0.132959309194735
6_29487111	6	29487111	-0.180868662022547
6_29487431	6	29487431	-0.0697010470175279
6_29487486	6	29487486	-0.012523830552981
6_29487549	6	29487549	0.142707285746298
6_29487578	6	29487578	0.131736167925295
6_29487580	6	29487580	0.153595601889034
6_29550853	6	29550853	0.247043945561033
6_29553348	6	29553348	0.18260001286981
6_29553508	6	29553508	0.0886197701840004
6_29553512	6	29553512	0.0655394252238377
6_29553780	6	29553780	0.0440596978133862
6_29553884	6	29553884	0.237224884530588
6_29554029	6	29554029	0.031675973357554
6_29554062	6	29554062	-0.106906604325175
6_29555893	6	29555893	-0.0821919912007251
6_29555933	6	29555933	0.04013755210575
6_29556020	6	29556020	-0.257830643837431
6_29556082	6	29556082	-0.219862793638411
6_29556117	6	29556117	-0.21430326829651
6_29588602	6	29588602	-0.0134119161709843
6_29588652	6	29588652	-0.105530118159416
6_29589329	6	29589329	-0.0633712352754202
6_29608660	6	29608660	0.0867691141524404
6_29613264	6	29613264	0.209378325391586
6_29623323	6	29623323	-0.135593876740807
6_29627778	6	29627778	-0.196275973320795
6_29666226	6	29666226	0.306683020857424
6_29666235	6	29666235	0.222560593435512
6_29673025	6	29673025	-0.180269660543778
6_29673328	6	29673328	0.178434990220823
6_29673518	6	29673518	0.137470637380151
6_29673620	6	29673620	0.0594939174973163
6_29676891	6	29676891	0.0414239499091158
6_29676892	6	29676892	0.102065301248952
6_29723805	6	29723805	-0.0719640985260969
6_29723857	6	29723857	0.0569774117204139
6_29728077	6	29728077	0.102065301248952
6_29828137	6	29828137	0.328836163095974
6_29828550	6	29828550	-0.219011394946903
6_29828570	6	29828570	-0.14304719658758
6_29828707	6	29828707	0.115871100773982
6_29828715	6	29828715	0.0758154020911266
6_29829643	6	29829643	0.145017446433499
6_29942566	6	29942566	-0.0730214053091392
6_29942594	6	29942594	-0.0710836010676468
6_29942620	6	29942620	-0.0665558636465153
6_29942761	6	29942761	-0.105680344123095
6_29942859	6	29942859	-0.0541368403930295
6_29942926	6	29942926	-0.0232284319824148
6_29942954	6	29942954	0.376348848215705
6_29943287	6	29943287	-0.342719541423944
6_29943321	6	29943321	-0.594258308419908
6_29943347	6	29943347	-0.120327120087496
6_29943421	6	29943421	0.415725780152714
6_29943426	6	29943426	0.410187596611284
6_29943430	6	29943430	0.585941676855794
6_29943441	6	29943441	0.676139485827372
6_29943445	6	29943445	0.833869190299379
6_29944503	6	29944503	-0.0867745603764696
6_29944605	6	29944605	-0.224663779902232
6_29944609	6	29944609	-0.192476905843331
6_29944628	6	29944628	-0.216542435346799
6_30071257	6	30071257	-0.120327120087496
6_30071298	6	30071298	-0.00586839550258134
6_30071587	6	30071587	0.475950693861494
6_30103580	6	30103580	0.20439960815254
6_30112454	6	30112454	0.297898656822395
6_30112503	6	30112503	0.201600974799866
6_30112592	6	30112592	0.199609676980775
6_30112628	6	30112628	0.0760700927160073
6_30112719	6	30112719	0.0723179578548996
6_30137039	6	30137039	-0.276831605767487
6_30137212	6	30137212	-0.612180216417171
6_30154251	6	30154251	-0.237978708741769
6_30154377	6	30154377	0.125148914361993
6_30154438	6	30154438	0.109540421811098
6_30158400	6	30158400	-0.0702864375879005
6_30161172	6	30161172	0.248060285892526
6_30163750	6	30163750	0.0676058305055791
6_30163934	6	30163934	-0.136815242876065
6_30169845	6	30169845	0.142707285746298
6_30171922	6	30171922	0.138591177274066
6_30186216	6	30186216	0.266696003021751
6_30196561	6	30196561	0.207034860850494
6_30196720	6	30196720	-0.10489707951789
6_30198489	6	30198489	0.0821657438112469
6_30198698	6	30198698	0.374437571662082
6_30345252	6	30345252	-0.161257384142378
6_30345491	6	30345491	-0.290252121529808
6_30346544	6	30346544	-0.120327120087496
6_30346552	6	30346552	-0.0642930851731682
6_30491156	6	30491156	0.154734369761892
6_30492476	6	30492476	0.174120238377759
6_30547147	6	30547147	0.591046760175969
6_30547266	6	30547266	0.0877810752427041
6_30552590	6	30552590	0.276563032481088
6_30553360	6	30553360	0.0133513151444732
6_30562426	6	30562426	0.34575798478174
6_30562468	6	30562468	0.394246052742262
6_30580433	6	30580433	0.0749291713114377
6_30584276	6	30584276	0.242242959297212
6_30602447	6	30602447	0.365099707082746
6_30605066	6	30605066	0.175497220863967
6_30619923	6	30619923	0.352261401753506
6_30640581	6	30640581	-0.146090216152578
6_30642802	6	30642802	-0.0378649598955232
6_30646654	6	30646654	0.142707285746298
6_30647591	6	30647591	0.0640974510499313
6_30647826	6	30647826	-0.236972038939767
6_30651360	6	30651360	0.270693498072812
6_30654817	6	30654817	0.128351992769228
6_30660090	6	30660090	0.170574079179242
6_30665142	6	30665142	-0.0800632498737688
6_30672701	6	30672701	0.23812685082498
6_30679258	6	30679258	0.272514633077152
6_30684599	6	30684599	0.259944961030671
6_30685469	6	30685469	0.598491127368451
6_30685960	6	30685960	0.0159943511252845
6_30688732	6	30688732	0.106741788458425
6_30702830	6	30702830	0.46463538063366
6_30703873	6	30703873	0.250316259832894
6_30703949	6	30703949	0.386025545937294
6_30704251	6	30704251	0.288928026597342
6_30704549	6	30704549	0.297856934508212
6_30705287	6	30705287	0.549524278220173
6_30705328	6	30705328	0.560270659684169
6_30705336	6	30705336	0.561065143316753
6_30705355	6	30705355	0.476913710412097
6_30705386	6	30705386	0.44049847475215
6_30705408	6	30705408	0.301136648350781
6_30705409	6	30705409	0.349893294460656
6_30705563	6	30705563	0.260447554674803
6_30705582	6	30705582	0.255917896194289
6_30707413	6	30707413	-0.0308289692483934
6_30707685	6	30707685	0.2731542358249
6_30712186	6	30712186	0.3038125862986
6_30712665	6	30712665	0.149279939669784
6_30712736	6	30712736	0.0992392571701884
6_30712785	6	30712785	-0.100698313338563
6_30712862	6	30712862	-0.437517295968195
6_30712944	6	30712944	-0.283056620125605
6_30713956	6	30713956	0.252890203496721
6_30715095	6	30715095	0.395593736204009
6_30723728	6	30723728	-0.0595730890083998
6_30730154	6	30730154	0.251039907534371
6_30742494	6	30742494	0.162403087087217
