	Chromosome	Position	67RT_CM-_vs_67_PBMC.tumour
6_32814335	6	32814335	0.364459433771532
6_32815097	6	32815097	0.0469178969505496
6_32815309	6	32815309	0.0504582546557981
6_32816899	6	32816899	-0.0248868702598438
6_32828908	6	32828908	0.328283066803148
6_32829016	6	32829016	0.206340307720588
6_32829454	6	32829454	-0.18784055759001
6_32829520	6	32829520	-0.114600991614698
6_32829532	6	32829532	-0.163428501848908
6_32832447	6	32832447	0.263343590247871
6_32832650	6	32832650	0.686767635377175
6_32832787	6	32832787	0.38887447233173
6_32835161	6	32835161	0.0749528165765467
6_32835724	6	32835724	0.0785505616851512
6_32838072	6	32838072	-0.0457286658459162
6_32838095	6	32838095	0.0283569622273448
6_32842170	6	32842170	-0.0591310835590391
6_32847198	6	32847198	0.0570309085792843
6_32848995	6	32848995	0.254234997824899
6_32849112	6	32849112	0.250503244474446
6_32850520	6	32850520	0.227490142592371
6_32853172	6	32853172	0.0890467523330459
6_32853214	6	32853214	-0.126911558947679
6_32853805	6	32853805	0.220383256098111
6_32857313	6	32857313	0.205035291764674
6_32858459	6	32858459	-0.248404230313622
6_32938809	6	32938809	0.022774695970084
6_32938875	6	32938875	0.190821432544974
6_32949635	6	32949635	-0.0320039055361747
6_32949721	6	32949721	0.155707579401106
6_32969254	6	32969254	-0.196378923650194
6_32971749	6	32971749	0.429719524609112
6_32974500	6	32974500	0.109351943709367
6_32974525	6	32974525	0.0699777053752225
6_32976317	6	32976317	0.0802055980498503
6_32976969	6	32976969	0.3024014588943
6_32978179	6	32978179	0.352348596306616
6_32978257	6	32978257	0.389595639575383
6_32978356	6	32978356	0.46924788879575
6_33007120	6	33007120	-0.323000140871646
6_33007564	6	33007564	0.00399894356313808
6_33069128	6	33069128	-0.197063151806671
6_33069174	6	33069174	-0.242529373279623
6_33069194	6	33069194	-0.276706488597711
6_33069268	6	33069268	-0.301843489275083
6_33069284	6	33069284	-0.46411491817396
6_33069642	6	33069642	-0.0145310854930097
6_33069697	6	33069697	-0.149711428320817
6_33069720	6	33069720	-0.283180822758261
6_33069745	6	33069745	-0.254893665012873
6_33069780	6	33069780	-0.225751539925729
6_33069783	6	33069783	-0.21880810488951
6_33069802	6	33069802	-0.0433637677007226
6_33069803	6	33069803	0.0244630461228538
6_33069834	6	33069834	-0.114066759043924
6_33069849	6	33069849	-0.453584250681791
6_33069852	6	33069852	-0.475610557011789
6_33069862	6	33069862	-0.397000722315423
6_33069863	6	33069863	-0.422995930848368
6_33073569	6	33073569	0.127235547865055
6_33076065	6	33076065	0.28567471634983
6_33076088	6	33076088	0.106374243909471
6_33076122	6	33076122	-0.230350852905972
6_33080684	6	33080684	-0.0548947454904304
6_33080689	6	33080689	-0.406278535903434
6_33080762	6	33080762	-0.100835723493142
6_33080822	6	33080822	0.139431884478075
6_33080825	6	33080825	0.161627630592271
6_33080851	6	33080851	0.0385841543675065
6_33080884	6	33080884	0.0180367769634208
6_33080917	6	33080917	0.366931919451052
6_33080930	6	33080930	0.246855467459302
6_33084991	6	33084991	0.695445526449172
6_33085026	6	33085026	0.589060086726703
6_33085173	6	33085173	0.384358991209237
6_33085181	6	33085181	0.346391141010216
6_33085204	6	33085204	0.577004069151632
6_33085209	6	33085209	0.58974318098231
6_33085800	6	33085800	-0.0906694824790792
6_33085832	6	33085832	-0.210002207514169
6_33085905	6	33085905	-0.153075139429334
6_33116894	6	33116894	0.614971919350653
6_33163729	6	33163729	-0.0239984428337912
6_33164453	6	33164453	0.0701252881118751
6_33165955	6	33165955	0.193744130999739
6_33167508	6	33167508	0.161533653128088
6_33167839	6	33167839	0.0417410375546892
6_33168533	6	33168533	0.398858560904352
6_33171152	6	33171152	-0.20198473991028
6_33171752	6	33171752	0.0349002145970711
6_33173384	6	33173384	-0.051225885473693
6_33176466	6	33176466	-0.648807872725963
6_33184166	6	33184166	0.065789908411789
6_33185345	6	33185345	0.0637550772692561
6_33185414	6	33185414	0.152337868675012
6_33199368	6	33199368	0.0816528762593923
6_33200890	6	33200890	-0.196751184016313
6_33201416	6	33201416	0.217709121799785
6_33201504	6	33201504	0.259346411642499
6_33201615	6	33201615	0.344830627022599
6_33202118	6	33202118	0.218286315262531
6_33204702	6	33204702	-0.163881894385917
6_33204960	6	33204960	-0.327135915440852
6_33211285	6	33211285	0.274261624799953
6_33251558	6	33251558	-0.190549844847997
6_33267978	6	33267978	0.23687137888668
6_33269508	6	33269508	-0.149619580793115
6_33277578	6	33277578	0.0613465707985344
6_33278091	6	33278091	0.263343590247871
6_33288656	6	33288656	-0.389945964781472
6_33288694	6	33288694	-0.0398831989657606
6_33293654	6	33293654	0.00946088278360711
6_33293872	6	33293872	0.125226023057771
6_33304194	6	33304194	0.268229118251869
6_33305078	6	33305078	-0.183778886870561
6_33313799	6	33313799	0.381565776317556
6_33315145	6	33315145	0.15374606306782
6_33315817	6	33315817	-0.178166120392164
6_33315989	6	33315989	-0.0944379522949917
6_33316854	6	33316854	0.149633659746634
6_33319048	6	33319048	0.0276130365465032
6_33319406	6	33319406	-0.05980587077475
6_33319574	6	33319574	0.136431477765651
6_33320019	6	33320019	-0.207176163435406
6_33405061	6	33405061	-0.0136720827639173
6_33412705	6	33412705	0.209380762040639
6_33416953	6	33416953	0.270423938597706
6_33416957	6	33416957	0.193123483521512
6_33418176	6	33418176	0.102714491787222
6_33423493	6	33423493	-0.160802501453945
6_33438478	6	33438478	-0.0475918910059537
6_33443825	6	33443825	0.0784018532336575
6_33443896	6	33443896	-0.0272441023374454
6_33455199	6	33455199	0.0353513622655898
6_33455495	6	33455495	-0.143785377512075
6_33575339	6	33575339	0.0195642467100146
6_33577563	6	33577563	0.177469404588091
6_33658828	6	33658828	0.345770493531989
6_33663853	6	33663853	-0.0601222859620891
6_33665145	6	33665145	-0.169400009976214
6_33670403	6	33670403	0.212729683554675
6_33672044	6	33672044	0.0483097880772213
6_33673602	6	33673602	-0.119015975015658
6_33675781	6	33675781	-0.242800073166127
6_33679896	6	33679896	-0.155992622811628
6_33679923	6	33679923	-0.317929151324224
6_33680094	6	33680094	0.0192547551200926
6_33684849	6	33684849	0.287497451956648
6_33685472	6	33685472	-0.0326373611076639
6_33685716	6	33685716	0.0256213721914123
6_33686193	6	33686193	-0.178166120392164
6_33686414	6	33686414	-0.457542264250474
6_33688771	6	33688771	-0.0297486369185703
6_33690049	6	33690049	0.289499804867795
6_33691076	6	33691076	-0.144781599239465
6_33693672	6	33693672	0.402974669376583
6_33722972	6	33722972	-0.0508250811813834
6_33723019	6	33723019	0.0504582546557981
6_33723020	6	33723020	0.0637550772692561
6_33723124	6	33723124	-0.170229860468401
6_33726806	6	33726806	-0.0244465543580925
6_33726882	6	33726882	0.0113421243894126
6_33728198	6	33728198	0.0807220451793635
6_33735299	6	33735299	0.0769304660169893
6_33735312	6	33735312	0.0477841203574728
6_33735396	6	33735396	-0.110992201683003
6_33784515	6	33784515	0.12656123374159
6_33789227	6	33789227	0.153196360245057
6_33789237	6	33789237	0.184571189204959
6_33801090	6	33801090	0.182725130039586
6_34035806	6	34035806	0.309070863904999
6_34036151	6	34036151	-0.233770373447119
6_34040229	6	34040229	0.119574803425483
6_34102199	6	34102199	-0.0175871327673004
6_34240837	6	34240837	0.367070102013381
6_34240891	6	34240891	0.45136379668664
6_34392285	6	34392285	-0.119466746786514
6_34417858	6	34417858	-0.243470159123779
6_34418417	6	34418417	-0.203228978918743
6_34530551	6	34530551	-0.089719403392462
6_34530582	6	34530582	-0.0169696728644925
6_34531610	6	34531610	-0.0908399432863773
6_34541044	6	34541044	-0.190549844847997
6_34541066	6	34541066	-0.0206248434056842
6_34541150	6	34541150	-0.0750726274280607
6_34544459	6	34544459	-0.303341615101178
6_34552381	6	34552381	-0.0961342429558903
6_34654644	6	34654644	0.326544356088462
6_34757881	6	34757881	-0.105769424650977
6_34767972	6	34767972	0.472415167874433
6_34836170	6	34836170	0.0280208655360431
6_34856859	6	34856859	0.0353513622655898
6_34858916	6	34858916	-0.177642361068608
6_34859144	6	34859144	-0.0527048143996062
6_34859308	6	34859308	-0.477619182523708
6_34871064	6	34871064	0.0769304660169893
6_34883049	6	34883049	-0.0750726274280607
6_34887814	6	34887814	-0.0355442632414235
6_34981830	6	34981830	0.142518807644566
6_34985096	6	34985096	-0.0244465543580925
6_35017697	6	35017697	-0.312764185147391
6_35017786	6	35017786	-0.278606021513193
6_35017939	6	35017939	0.242667670495868
6_35018023	6	35018023	0.264777375456564
6_35079536	6	35079536	0.3955571978141
6_35085918	6	35085918	0.0195642467100146
6_35097924	6	35097924	-0.0750726274280607
6_35118296	6	35118296	0.159392626208962
6_35121003	6	35121003	0.303438995825669
6_35122263	6	35122263	-0.187966683833994
6_35122313	6	35122313	-0.303891317923941
6_35140575	6	35140575	0.0711481134229832
6_35141435	6	35141435	0.0814318582519301
6_35237954	6	35237954	-0.148136089617784
6_35243221	6	35243221	-0.167190829416492
6_35244801	6	35244801	-0.129520411450437
6_35281163	6	35281163	-0.0173571295717733
6_35286197	6	35286197	0.305351116769446
6_35287769	6	35287769	0.202461348100848
6_35290262	6	35290262	0.19051748330949
6_35292726	6	35292726	-0.369815892989193
6_35292753	6	35292753	-0.425979789287189
6_35294604	6	35294604	0.0948523740142516
6_35295207	6	35295207	0.181267125831725
6_35297934	6	35297934	0.320065314413078
6_35318247	6	35318247	0.176466139567904
6_35321247	6	35321247	-0.187547356686473
6_35321376	6	35321376	-0.0601222859620891
6_35385746	6	35385746	-0.151021480661359
6_35394748	6	35394748	0.182085212069064
6_35402029	6	35402029	0.196731988033465
6_35424127	6	35424127	-0.139202964847776
6_35452851	6	35452851	0.219110476976398
6_35456411	6	35456411	-0.10130416900124
6_35460541	6	35460541	0.205035291764674
6_35462909	6	35462909	-0.0490774188951164
6_35478448	6	35478448	-0.332230466925185
6_35484569	6	35484569	-0.108625187139087
6_35486504	6	35486504	0.165935472075734
6_35498022	6	35498022	-0.636951515036176
6_35500135	6	35500135	0.289499804867795
6_35510979	6	35510979	0.410354199742181
6_35511797	6	35511797	0.234611871704554
6_35574699	6	35574699	0.097992081544819
6_35619143	6	35619143	0.0318425764884513
6_35639794	6	35639794	-0.183132373285514
6_35642813	6	35642813	-0.0750726274280607
6_35738115	6	35738115	-0.0440457318074361
6_35747299	6	35747299	0.405256332102502
6_35747308	6	35747308	0.472415167874433
6_35747387	6	35747387	0.313699217156977
6_35748836	6	35748836	0.057377668595589
6_35748864	6	35748864	-0.0575852006992197
6_35777878	6	35777878	0.10549961821376
6_35786937	6	35786937	-0.0519890143150195
6_35805334	6	35805334	-0.182786444728314
6_35823134	6	35823134	0.0123902138222786
6_35823206	6	35823206	-0.270992837403317
6_35823743	6	35823743	0.103897513617259
6_35823768	6	35823768	0.0155299213528461
6_35835326	6	35835326	0.0876568726100475
6_35835415	6	35835415	0.132369452442416
6_35869699	6	35869699	-0.175377533223746
6_35869770	6	35869770	-0.146155725489543
6_35920290	6	35920290	-0.204355644373027
6_35951188	6	35951188	-0.38440068553579
6_35955482	6	35955482	-0.282668046836428
6_35959497	6	35959497	-0.326611394424025
6_35992613	6	35992613	-0.169709501566136
6_36012344	6	36012344	-0.0488410858548812
6_36024837	6	36024837	-0.499957912663252
6_36028483	6	36028483	0.246855467459302
6_36107549	6	36107549	-0.170650287410292
6_36138934	6	36138934	-0.106436798337396
6_36200520	6	36200520	-0.0750726274280607
6_36200851	6	36200851	-0.31088556452683
6_36201177	6	36201177	0.171842113042456
6_36209820	6	36209820	-0.0261630269471142
6_36230438	6	36230438	-0.132788125284348
6_36294312	6	36294312	-0.019577514836357
6_36302353	6	36302353	-0.227075720873111
6_36307681	6	36307681	0.433268591690183
6_36319535	6	36319535	-0.518679278903675
6_36327087	6	36327087	0.187961778405733
6_36330282	6	36330282	0.196600696679606
6_36330583	6	36330583	0.155540300713356
6_36371399	6	36371399	0.164597785340223
6_36373474	6	36373474	-0.230867300035485
6_36376025	6	36376025	-0.338107033261854
6_36474882	6	36474882	0.240703240477706
6_36479198	6	36479198	0.0381379830199304
6_36487049	6	36487049	0.26196235984951
6_36495850	6	36495850	-0.133489313653383
6_36677919	6	36677919	0.266846942646768
6_36684352	6	36684352	0.334571613080565
6_36684562	6	36684562	0.246855467459302
6_36704288	6	36704288	0.157588129362214
6_36704326	6	36704326	0.0934330969289174
6_36720509	6	36720509	0.00738953276391229
6_36722162	6	36722162	-0.0261630269471142
6_36722238	6	36722238	0.147319793908387
6_36722257	6	36722257	0.00981627015845218
6_36742292	6	36742292	0.23687137888668
6_36742305	6	36742305	0.242117548452639
6_36792051	6	36792051	0.152733290094752
6_36797655	6	36797655	0.153952886240834
6_36856623	6	36856623	0.167628776308727
6_36871822	6	36871822	0.110483025728016
6_36899596	6	36899596	0.0200846056122794
6_36899600	6	36899600	-0.0430114181957621
6_36919700	6	36919700	0.175735476072474
6_36959176	6	36959176	0.481320721096325
6_36959337	6	36959337	-0.0426511497356832
6_36963205	6	36963205	0.0147240429225851
6_36963386	6	36963386	0.0301096092639957
6_36963588	6	36963588	-0.379927208956482
6_36969906	6	36969906	0.0211426878312422
6_36970021	6	36970021	0.0624308963218742
6_36986004	6	36986004	-0.0750726274280607
6_36986127	6	36986127	0.265156284202245
6_36986162	6	36986162	0.246855467459302
6_37008861	6	37008861	-0.297465048764509
6_37008873	6	37008873	-0.195366861145773
6_37008878	6	37008878	-0.103927490100246
6_37009062	6	37009062	0.23526749318409
6_37013723	6	37013723	-0.347598482239152
6_37013976	6	37013976	-0.273401343874039
6_37020588	6	37020588	0.0233310766329339
6_37022253	6	37022253	0.128941264593533
6_37027974	6	37027974	-0.0949721848657657
6_37170529	6	37170529	0.160740309670709
6_37171310	6	37171310	-0.0311292798404638
6_37174073	6	37174073	0.227490142592371
6_37212461	6	37212461	-0.0508250811813834
6_37212579	6	37212579	-0.355973454055368
6_37212620	6	37212620	-0.179409287242796
6_37212747	6	37212747	-0.169537311431553
6_37215954	6	37215954	-0.0750726274280607
6_37218618	6	37218618	0.211548598723349
6_37218704	6	37218704	-0.0226052075339252
6_37218737	6	37218737	0.0769304660169893
6_37218749	6	37218749	0.104633394806837
6_37284434	6	37284434	-0.304554473550828
6_37312968	6	37312968	0.0964078405162929
6_37369171	6	37369171	0.0459427735333051
6_37381257	6	37381257	-0.100607719535198
6_37432787	6	37432787	0.0828070323536584
6_37433131	6	37433131	-0.147828969863375
6_37433227	6	37433227	-0.119127807505996
6_37461629	6	37461629	-0.253409868686573
6_37478409	6	37478409	-0.462095750537308
6_37632344	6	37632344	-0.0955367299877762
6_37638156	6	37638156	-0.26540383953221
6_37638260	6	37638260	-0.0306785080696072
6_37638287	6	37638287	-0.100607719535198
6_37649259	6	37649259	-0.564110708150681
6_37650116	6	37650116	0.0526829197703121
6_37652187	6	37652187	0.0280208655360431
6_37655850	6	37655850	0.0595768992667211
6_38017249	6	38017249	-0.760437025107054
6_38682852	6	38682852	-0.248404230313622
6_38775909	6	38775909	-0.518202433736257
6_38779994	6	38779994	-0.518679278903675
6_38783112	6	38783112	-0.775512345569153
6_38790333	6	38790333	-0.509168462522589
6_38803192	6	38803192	-0.587885342393382
6_38815493	6	38815493	-1.07507262742806
6_38832388	6	38832388	-0.692602990605647
6_38832433	6	38832433	-0.827145113984475
6_38837950	6	38837950	-0.475610557011789
6_38848798	6	38848798	-0.796771464940956
6_38850260	6	38850260	-0.745504470338566
6_38852768	6	38852768	-0.385412748040211
6_38853315	6	38853315	-0.693509832700305
6_38857553	6	38857553	-0.295038311369969
6_38870538	6	38870538	-0.852680206091613
6_38872716	6	38872716	-0.380698909986323
6_38873325	6	38873325	-0.595329438761402
6_38875650	6	38875650	-0.231577113108052
6_38890702	6	38890702	-0.804714880788408
6_38917271	6	38917271	-0.47173159739205
6_38917277	6	38917277	-0.543625636033906
6_38938978	6	38938978	-0.513193739819946
6_38949455	6	38949455	-0.39281292535199
6_38949459	6	38949459	-0.421523041449492
6_38973702	6	38973702	-0.349247590867055
6_38990077	6	38990077	-0.485860653705547
6_38990172	6	38990172	-0.462095750537308
6_39012224	6	39012224	-0.599734617881403
6_39012311	6	39012311	-0.551975382291764
6_39012337	6	39012337	-0.509792492568604
6_39030343	6	39030343	-0.560499454598302
6_39030368	6	39030368	-0.473622003918336
6_39056449	6	39056449	-0.224450251466287
6_39057533	6	39057533	-0.797538651899152
6_39065754	6	39065754	-0.992610467236088
6_39066296	6	39066296	-0.270992837403317
6_39072878	6	39072878	-0.61272941337086
6_39072917	6	39072917	-0.685798224214298
6_39073661	6	39073661	-0.61272941337086
6_39073726	6	39073726	-0.638008821819218
6_39080715	6	39080715	-0.553119924232705
6_39086015	6	39086015	-0.477619182523708
6_39105466	6	39105466	-0.429737508727423
6_39105589	6	39105589	-0.373413901997807
6_39191040	6	39191040	-0.668752345250326
6_39191199	6	39191199	-0.756896667401806
6_39191265	6	39191265	-0.432007172143336
6_39191437	6	39191437	-0.532545393027301
6_39194329	6	39194329	-0.703103850041103
6_39299491	6	39299491	-0.777167761747215
6_39299669	6	39299669	-0.514604688627653
6_39304117	6	39304117	-0.732184913905052
6_39310980	6	39310980	-0.366303925092506
6_39314260	6	39314260	-0.713806384590198
6_39314269	6	39314269	-0.690155116525552
6_39315030	6	39315030	-0.560499454598302
6_39315040	6	39315040	-0.413241363322634
6_39315307	6	39315307	-0.854946813063558
6_39316408	6	39316408	-0.414922630312686
6_39316821	6	39316821	-0.117716964836554
6_39317825	6	39317825	-0.513956868661272
6_39319086	6	39319086	-0.873932755320209
6_39343758	6	39343758	-0.557673410519539
6_39343794	6	39343794	-0.718928817202785
6_39345767	6	39345767	-0.144613560681138
6_39385625	6	39385625	-0.293252797477594
6_39540076	6	39540076	-0.470373908645642
6_39540113	6	39540113	-0.679531303775014
6_39558407	6	39558407	-0.5812580147651
6_39578150	6	39578150	-0.0326373611076639
6_39586285	6	39586285	-0.419027028645422
