	Chromosome	Position	63RT3_TISSUE_vs_63RT3_PBMC.tumour
1_84939678	1	84939678	0.240174240255015
1_84940979	1	84940979	0.00117476626313888
1_84956462	1	84956462	0.262242063586439
1_85019171	1	85019171	-0.0794436939451457
1_85021118	1	85021118	0.000726654738837777
1_85022347	1	85022347	-0.12549703722529
1_85026238	1	85026238	-0.0674710522790697
1_85045243	1	85045243	0.396135347268749
1_85093522	1	85093522	0.189515545845753
1_85094519	1	85094519	-0.360729804335162
1_85110080	1	85110080	-0.152984158963116
1_85126651	1	85126651	-0.19278516702109
1_85128754	1	85128754	0.11320138399725
1_85159030	1	85159030	0.0609714252246926
1_85169164	1	85169164	0.236058131782784
1_85182224	1	85182224	0.0136657104463358
1_85182937	1	85182937	0.0821454483291025
1_85190233	1	85190233	0.0656603480845972
1_85190248	1	85190248	-0.107640585775798
1_85190726	1	85190726	-0.138337382998714
1_85200290	1	85200290	0.158055619781511
1_85200435	1	85200435	0.0594694000594604
1_85200523	1	85200523	0.227069348555529
1_85200644	1	85200644	0.0884334788483079
1_85200964	1	85200964	-0.401371788832508
1_85201126	1	85201126	0.0272122422842836
1_85276001	1	85276001	-0.0806616721018173
1_85350451	1	85350451	-0.0407820735760407
1_85582468	1	85582468	-0.20246772041843
1_85582843	1	85582843	-0.157520939559888
1_85582896	1	85582896	-0.0925336933855893
1_85582976	1	85582976	-0.153791035405227
1_85708091	1	85708091	-0.22552195343309
1_85708260	1	85708260	-0.0369603626236321
1_85736419	1	85736419	-0.104515715901978
1_85745499	1	85745499	0.063590935778018
1_86022549	1	86022549	-0.352205732028623
1_86046848	1	86046848	0.194835469056271
1_86092284	1	86092284	0.414203640030065
1_86124968	1	86124968	0.0254428782226894
1_86125257	1	86125257	0.0136657104463358
1_86125318	1	86125318	-0.225341424741008
1_86125884	1	86125884	-0.214958664601627
1_86126053	1	86126053	-0.253273149843374
1_86156377	1	86156377	-0.28078164801892
1_86352861	1	86352861	-0.083631490908579
1_86356487	1	86356487	0.0136657104463358
1_86356521	1	86356521	-0.136893966129045
1_86356562	1	86356562	-0.0603348709974411
1_86382293	1	86382293	-0.385604472974192
1_86386845	1	86386845	-0.160832020785801
1_86386938	1	86386938	-0.145532884402918
1_86424283	1	86424283	0.263279600517808
1_86424298	1	86424298	0.381397494946823
1_86441466	1	86441466	-0.107470727055299
1_86443810	1	86443810	0.111513033844481
1_86444002	1	86444002	-0.0228601655787782
1_86447582	1	86447582	-0.0173611851742887
1_86455221	1	86455221	-0.454320668781467
1_86455230	1	86455230	-0.537576172430819
1_86476542	1	86476542	-0.0146233339850877
1_86482292	1	86482292	0.139196592530195
1_86494331	1	86494331	-0.197231072052283
1_86495527	1	86495527	0.206310788388732
1_86499660	1	86499660	0.280769780589177
1_86499736	1	86499736	0.435898711129384
1_86571239	1	86571239	0.0695189451798533
1_86580013	1	86580013	0.359990459641165
1_86580219	1	86580219	0.232089229579838
1_86704923	1	86704923	-0.0841816129518088
1_86724357	1	86724357	0.267906997822124
1_86728471	1	86728471	-0.346230234640047
1_86993123	1	86993123	-0.198384766668653
1_87073061	1	87073061	-0.170297124396259
1_87250611	1	87250611	0.2377890198619
1_88760293	1	88760293	-0.153231598298408
1_88770437	1	88770437	0.064291783516304
1_88771873	1	88771873	-0.00596309630259661
1_88805891	1	88805891	-0.161776295963542
1_88857299	1	88857299	-0.0635021500761242
1_88943422	1	88943422	-0.0374084741479335
1_88962089	1	88962089	0.0901177708842091
1_88962138	1	88962138	0.106029728594995
1_88969436	1	88969436	-0.0521363479494104
1_88988283	1	88988283	0.0266047661538338
1_89007770	1	89007770	-0.285894571412572
1_89007831	1	89007831	-0.445765908190961
1_89009452	1	89009452	0.00293930385327727
1_89011795	1	89011795	-0.0643368015549374
1_89011876	1	89011876	0.0826130641638274
1_89011876.1	1	89011876	0.0826130641638274
1_89011970	1	89011970	-0.17727707226506
1_89013380	1	89013380	-0.0650462655677048
1_89014115	1	89014115	0.303172327641321
1_89014263	1	89014263	0.145455583001877
1_89014600	1	89014600	-0.175368113943681
1_89014623	1	89014623	-0.19278516702109
1_89056078	1	89056078	-0.0198868492646907
1_89056131	1	89056131	-0.156259290995977
1_89056158	1	89056158	-0.0822587095521997
1_89056163	1	89056163	-0.0913038491552067
1_89058931	1	89058931	0.0476130423696733
1_89058974	1	89058974	-0.0321379791667889
1_89060221	1	89060221	-0.0973656019424081
1_89108264	1	89108264	0.132060411248566
1_89109708	1	89109708	-0.286993767687375
1_89132238	1	89132238	0.198090281583763
1_89133354	1	89133354	-0.174267240146739
1_89133387	1	89133387	-0.14679896174691
1_89147597	1	89147597	-0.243492129050789
1_89149317	1	89149317	-0.136576925134277
1_89149340	1	89149340	-0.32656320118397
1_89164792	1	89164792	-0.00870210258211859
1_89186411	1	89186411	-0.0794436939451457
1_89188642	1	89188642	-0.132723776535187
1_89188712	1	89188712	0.206310788388732
1_89190123	1	89190123	-0.210651587814604
1_89191291	1	89191291	0.0745479525933583
1_89193403	1	89193403	0.656343709023779
1_89269402	1	89269402	-0.0803104377626779
1_89269443	1	89269443	-0.0107873332782033
1_89269452	1	89269452	0.00149099650023358
1_89269546	1	89269546	0.155021559691877
1_89378476	1	89378476	-0.0547212645339142
1_89380426	1	89380426	0.0258404243924382
1_89380593	1	89380593	0.173322376434821
1_89381938	1	89381938	-0.168537620774413
1_89383697	1	89383697	-0.316039735032746
1_89384015	1	89384015	-0.00802936065298331
1_89385284	1	89385284	-0.145323813314821
1_89583512	1	89583512	-0.375106134138703
1_89714573	1	89714573	-0.0680180871473722
1_89935425	1	89935425	0.037913256693013
1_90010203	1	90010203	0.00252515284113556
1_90017344	1	90017344	0.127485610003498
1_90020853	1	90020853	0.0136657104463358
1_90027467	1	90027467	-0.523991075496464
1_90714662	1	90714662	0.236058131782784
1_90716915	1	90716915	-0.199328012887862
1_90916849	1	90916849	-0.0314221790822022
1_90937907	1	90937907	-0.395139835120993
1_90939235	1	90939235	-0.233644343094441
1_90939658	1	90939658	-0.469417176255607
1_90940629	1	90940629	-0.0407820735760407
1_90941120	1	90941120	-0.0303894696315996
1_91273713	1	91273713	-0.305511773424992
1_91276984	1	91276984	-0.0910316682203574
1_91316474	1	91316474	0.0416800866159322
1_91337626	1	91337626	0.0476130423696733
1_91337627	1	91337627	-0.0858699631045786
1_91343479	1	91343479	0.04141070092924
1_91375572	1	91375572	0.104178003351778
1_91375646	1	91375646	-0.0802012130178865
1_91378126	1	91378126	0.105296185911904
1_91689780	1	91689780	0.108822943486676
1_91695750	1	91695750	-0.115232022735922
1_91698125	1	91698125	-0.0348328072448542
1_91708748	1	91708748	0.117288341520493
1_91712381	1	91712381	0.000726654738837777
1_91720100	1	91720100	-0.275840906748649
1_91720178	1	91720178	0.1141925864003
1_91722144	1	91722144	0.0335652678840408
1_91734825	1	91734825	-0.0807989735571567
1_91797317	1	91797317	-0.47613955723448
1_91861477	1	91861477	0.0829283728834497
1_91861488	1	91861488	-0.00819372351740347
1_91962938	1	91962938	-0.25381460041865
1_91977138	1	91977138	0.332616105533803
1_91979700	1	91979700	0.060459921925277
1_91980776	1	91980776	0.107993092994489
1_91981076	1	91981076	0.120580914362848
1_91992286	1	91992286	-0.201073138346677
1_92002069	1	92002069	-0.10607353382776
1_92080632	1	92080632	-0.215152980049545
1_92139358	1	92139358	0.34124036847484
1_92177844	1	92177844	0.393696759897266
1_92177871	1	92177871	0.364162957530469
1_92178321	1	92178321	0.154146933996166
1_92180396	1	92180396	-0.159398998526544
1_92180464	1	92180464	-0.1018115069736
1_92180975	1	92180975	-0.0584840753094996
1_92181666	1	92181666	-0.142838775233655
1_92184285	1	92184285	-0.109191037339198
1_92244267	1	92244267	-0.0876176253908459
1_92267954	1	92267954	0.091668222447609
1_92271489	1	92271489	-0.125040560385256
1_92289110	1	92289110	0.0910702141319423
1_92323852	1	92323852	-0.432735959741843
1_92478631	1	92478631	-0.115617306498631
1_92480922	1	92480922	-0.152344240992593
1_92481068	1	92481068	-0.0687964497456371
1_92513797	1	92513797	-0.0504646269733798
1_92607671	1	92607671	0.180960455843976
1_92607683	1	92607683	0.104574206644546
1_92694370	1	92694370	-0.0878723160157262
1_92695345	1	92695345	-0.364845912807394
1_92703841	1	92703841	-0.0697502977413017
1_92736547	1	92736547	-0.0316582800631546
1_92847222	1	92847222	0.0419547548777596
1_92876340	1	92876340	0.250271991002484
1_92876385	1	92876385	0.310058713226561
1_92961381	1	92961381	0.117501521430876
1_93158817	1	93158817	0.490103754389323
1_93180650	1	93180650	0.0136657104463358
1_93180743	1	93180743	-0.0519226311812408
1_93180791	1	93180791	0.177164442729215
1_93180861	1	93180861	-0.186632940039495
1_93186365	1	93186365	-0.109482520326529
1_93186500	1	93186500	-0.088696007183342
1_93210921	1	93210921	-0.135910645604174
1_93212109	1	93212109	-0.183026200558762
1_93214958	1	93214958	-0.0611020579556364
1_93216636	1	93216636	-0.0151891522258493
1_93232584	1	93232584	-0.0180431492810022
1_93245467	1	93245467	-0.154278926867736
1_93256498	1	93256498	0.273309527079356
1_93264823	1	93264823	0.0725593994999046
1_93270377	1	93270377	0.0263767621958899
1_93270810	1	93270810	-0.183026200558762
1_93360621	1	93360621	-0.0712231871401773
1_93550963	1	93550963	0.297458676446927
1_93567380	1	93567380	-0.0737971308040036
1_93567485	1	93567485	-0.170758860691092
1_93582306	1	93582306	-0.461672299100322
1_93582469	1	93582469	0.15988645129738
1_93582914	1	93582914	0.282154546372238
1_93584019	1	93584019	0.0923776864603767
1_93589070	1	93589070	-0.204514459603198
1_93589193	1	93589193	0.0136657104463358
1_93589233	1	93589233	0.116235444086884
1_93592278	1	93592278	0.222612600717832
1_93674819	1	93674819	0.329693203894014
1_93674914	1	93674914	0.352467623898094
1_93869929	1	93869929	0.261103261229111
1_93870708	1	93870708	0.160507098775607
1_93875711	1	93875711	0.126433640608286
1_93877008	1	93877008	-0.168172612539477
1_93877467	1	93877467	0.0931001779407406
1_93889083	1	93889083	-0.223833603280321
1_93993101	1	93993101	-0.174406637706236
1_93993101.1	1	93993101	-0.174406637706236
1_93996161	1	93996161	0.242290085494298
1_93996193	1	93996193	0.314532189805868
1_93996193.1	1	93996193	0.314532189805868
1_93998061	1	93998061	-0.162491244707491
1_94001068	1	94001068	-0.465168439413477
1_94001068.1	1	94001068	-0.465168439413477
1_94001885	1	94001885	-0.121263869639773
1_94001885.1	1	94001885	-0.121263869639773
1_94005519	1	94005519	0.151169234196271
1_94008251	1	94008251	0.293773629639071
1_94008251.1	1	94008251	0.293773629639071
1_94008251.2	1	94008251	0.293773629639071
1_94008772	1	94008772	-0.0841816129518088
1_94014612	1	94014612	0.272908537117756
1_94018446	1	94018446	-0.278785183364193
1_94032007	1	94032007	0.436356782268615
1_94040103	1	94040103	0.0136657104463358
1_94040103.1	1	94040103	0.0136657104463358
1_94040103.2	1	94040103	0.0136657104463358
1_94040103.3	1	94040103	0.0136657104463358
1_94045779	1	94045779	0.463831433128781
1_94045879	1	94045879	0.210702557505889
1_94062586	1	94062586	0.198090281583763
1_94062586.1	1	94062586	0.198090281583763
1_94062586.2	1	94062586	0.198090281583763
1_94078677	1	94078677	-0.15917088641588
1_94078678	1	94078678	-0.160664470115978
1_94078677.1	1	94078677	-0.15917088641588
1_94078678.1	1	94078678	-0.160664470115978
1_94083372	1	94083372	-0.19069278805985
1_94098966	1	94098966	-0.578676320640418
1_94154612	1	94154612	0.0484311286070125
1_94154632	1	94154632	-0.0210997077143408
1_94173891	1	94173891	0.1469322413098
1_94174310	1	94174310	-0.231911498310912
1_94174373	1	94174373	-0.0228601655787782
1_94174573	1	94174573	-0.189867683638796
1_94186506	1	94186506	-0.183934249438825
1_94203178	1	94203178	0.174728143178852
1_94220347	1	94220347	-0.322383492685679
1_94464789	1	94464789	-0.560880174329482
1_94483191	1	94483191	0.0348821963560318
1_94536044	1	94536044	0.0136657104463358
1_94536099	1	94536099	-0.0146233339850877
1_94540309	1	94540309	-0.186798871955359
1_94540363	1	94540363	-0.318177853306109
1_94820975	1	94820975	0.0621642281375258
1_94825847	1	94825847	0.137845121667066
1_94825878	1	94825878	-0.0761309599043098
1_94825923	1	94825923	-0.165883709884377
1_94828533	1	94828533	0.0974973012498064
1_94857383	1	94857383	-0.0133013371539334
1_94864816	1	94864816	-0.4524193944229
1_94903442	1	94903442	0.0252536847215477
1_94926740	1	94926740	-0.0669527497619487
1_94983175	1	94983175	0.24396332986813
1_94983609	1	94983609	-0.0906709493683998
1_95244282	1	95244282	0.183590711888648
1_95244418	1	95244418	-0.298612214407307
1_96804897	1	96804897	-0.268734020254389
1_96806900	1	96806900	-0.26095666966267
1_97073844	1	97073844	0.058753599974874
1_97082391	1	97082391	-0.145812503560861
1_97382318	1	97382318	0.0876662918901125
1_97397224	1	97397224	-0.455819572854884
1_97450058	1	97450058	-0.272243161640045
1_97573881	1	97573881	-0.0328768754906944
1_97579893	1	97579893	-0.229891320888154
1_97883329	1	97883329	-0.173961292729436
1_97921066	1	97921066	0.0484311286070125
1_97921066.1	1	97921066	0.0484311286070125
1_97921066.2	1	97921066	0.0484311286070125
1_97921066.3	1	97921066	0.0484311286070125
1_98661875	1	98661875	-0.0770997534768466
1_98691078	1	98691078	0.122894780201094
1_98738281	1	98738281	-0.243109704915776
1_98893065	1	98893065	-0.235013402410388
1_98914891	1	98914891	-0.104654256742425
1_99004489	1	99004489	-0.291188871082085
1_99264617	1	99264617	-0.284014838194349
1_99288075	1	99288075	-0.0424773675911979
1_99305714	1	99305714	-0.223373486854513
1_99667734	1	99667734	0.0136657104463358
1_99686726	1	99686726	-0.0545057921952433
1_99688911	1	99688911	-0.164671530812177
1_99688946	1	99688946	-0.052932038282688
1_99688998	1	99688998	-0.0858699631045786
1_99689209	1	99689209	-0.280619629371898
1_99689637	1	99689637	0.0605867578338282
1_99689869	1	99689869	-0.127196825393514
1_99709114	1	99709114	-0.139685066460461
1_99712143	1	99712143	0.094965812548184
1_99728595	1	99728595	-0.301430350958601
1_99738092	1	99738092	-0.0932494934701761
1_99738137	1	99738137	-0.0424773675911979
1_99740823	1	99740823	0.201869445606957
1_99852689	1	99852689	-0.112967728084681
1_99861627	1	99861627	0.0661331303404712
1_99862406	1	99862406	0.1163513744209
1_99870421	1	99870421	0.0315876184435983
1_99875226	1	99875226	0.139196592530195
1_99881185	1	99881185	0.108822943486676
1_99881185.1	1	99881185	0.108822943486676
1_99881185.2	1	99881185	0.108822943486676
1_99881185.3	1	99881185	0.108822943486676
1_99881663	1	99881663	-0.370249271336728
1_99881663.1	1	99881663	-0.370249271336728
1_99900657	1	99900657	-0.411640124286335
1_99910769	1	99910769	0.0136657104463358
1_99910775	1	99910775	0.0136657104463358
1_99910833	1	99910833	-0.0720641635795481
1_99910833.1	1	99910833	-0.0720641635795481
1_99916481	1	99916481	-0.0922677343027292
1_99922255	1	99922255	0.258084438112783
1_99922255.1	1	99922255	0.258084438112783
1_99922255.2	1	99922255	0.258084438112783
1_99922255.3	1	99922255	0.258084438112783
1_99922255.4	1	99922255	0.258084438112783
1_99923711	1	99923711	0.0823784605303502
1_99923711.1	1	99923711	0.0823784605303502
1_99993576	1	99993576	-0.17897936749606
1_100007048	1	100007048	-0.218064575469448
1_100022431	1	100022431	-0.297920440219568
1_100085381	1	100085381	-0.046040535677932
1_100085568	1	100085568	0.0693751430326233
1_100085568.1	1	100085568	0.0693751430326233
1_100107933	1	100107933	-0.164121408768947
1_100110374	1	100110374	-0.107086449014274
1_100110377	1	100110377	-0.154933893529409
1_100155172	1	100155172	0.067705550159225
1_100158366	1	100158366	-0.00739590508149376
1_100159274	1	100159274	0.105783912434767
1_100168475	1	100168475	0.160891663629514
1_100189354	1	100189354	0.457272361921951
1_100189354.1	1	100189354	0.457272361921951
1_100192603	1	100192603	0.376235789831044
1_100192603.1	1	100192603	0.376235789831044
1_100206504	1	100206504	-0.162364653645164
1_100216040	1	100216040	-0.197838394747376
1_100218675	1	100218675	-0.232974257136789
1_100266412	1	100266412	0.0550856378263166
1_100266570	1	100266570	-0.0388017094477996
1_100363202	1	100363202	-0.0932494934701761
1_100462865	1	100462865	0.0985546080328487
1_100462868	1	100462868	0.0985546080328487
1_100484304	1	100484304	-0.1018115069736
1_100484348	1	100484348	-0.299217244838019
1_100499111	1	100499111	-0.169198346703475
1_100499372	1	100499372	0.120580914362848
1_100723127	1	100723127	0.139196592530195
1_100732555	1	100732555	0.0276049014042097
1_100738142	1	100738142	0.137993845448537
1_100874068	1	100874068	-0.0149034417504351
1_100874181	1	100874181	-0.048173543371527
1_100874421	1	100874421	-0.0429178179200316
1_100912233	1	100912233	0.191203895998523
1_100990454	1	100990454	0.147683058418023
1_101013728	1	101013728	0.149870094044647
1_101804367	1	101804367	-0.17897936749606
1_101804889	1	101804889	0.243671315892659
1_101836930	1	101836930	-0.0369603626236321
1_101846856	1	101846856	0.0450298813556707
1_102878115	1	102878115	-0.260095101980516
1_102886895	1	102886895	-0.053448485412201
1_102888579	1	102888579	-0.109191037339198
1_102888872	1	102888872	0.13184713679465
1_102895395	1	102895395	-0.251476358349449
1_102898729	1	102898729	-0.205900666811349
1_102914362	1	102914362	0.0136657104463358
1_102974872	1	102974872	-0.361182698716809
1_102979414	1	102979414	0.0499618396693258
1_102979414.1	1	102979414	0.0499618396693258
1_103001586	1	103001586	0.12371925591125
1_103082941	1	103082941	-0.156259290995977
1_103082941.1	1	103082941	-0.156259290995977
1_103571749	1	103571749	0.0498858983590891
1_103574382	1	103574382	-0.1214938728353
1_107057296	1	107057296	0.0136657104463358
1_107057441	1	107057441	-0.0858699631045786
1_107148668	1	107148668	-0.0365200467218811
1_107324416	1	107324416	-0.104728990355894
1_107324465	1	107324465	-0.258246846733911
1_107480837	1	107480837	-0.213403198099585
1_107596339	1	107596339	-0.25813890501519
1_107642687	1	107642687	0.114067607404173
1_107765105	1	107765105	-0.0395763108306436
1_107770636	1	107770636	-0.0703985543421387
1_107777269	1	107777269	-0.124781059522809
1_108192530	1	108192530	-0.1018115069736
1_108192574	1	108192574	0.0790417192983597
1_108192590	1	108192590	0.181122456297899
