	Chromosome	Position	67B_T1_vs_67_PBMC.tumour
1_112456653	1	112456653	-0.37280977246126
1_112456929	1	112456929	-0.564023286884856
1_112467556	1	112467556	-0.236748222885232
1_112509287	1	112509287	-0.450454916355457
1_112515086	1	112515086	-0.653211310265142
1_112520503	1	112520503	0.0298949728802569
1_112526029	1	112526029	-0.371305061710802
1_112555912	1	112555912	-0.341079563037795
1_112591565	1	112591565	-0.480146601292262
1_112600798	1	112600798	-0.544953149195831
1_112619103	1	112619103	-0.413451756958606
1_112619860	1	112619860	-0.307714744239375
1_112619872	1	112619872	-0.402854683858228
1_112667144	1	112667144	-0.0561759772434108
1_112689610	1	112689610	-0.898634700256931
1_112694549	1	112694549	-0.493057865565475
1_112696165	1	112696165	-0.553675636714227
1_112696760	1	112696760	-0.734247882356048
1_112698430	1	112698430	-0.18806702410671
1_112700426	1	112700426	-0.639280531743985
1_112703652	1	112703652	-0.841911436790363
1_112712026	1	112712026	-0.977859733580384
1_112712767	1	112712767	-0.169386587691402
1_112714670	1	112714670	-0.471213476522255
1_112722274	1	112722274	-0.335532688379138
1_112914112	1	112914112	-0.669152854134164
1_113093239	1	113093239	-0.5616084962167
1_113095892	1	113095892	-0.337826061244552
1_113110402	1	113110402	-0.115142619953837
1_113110556	1	113110556	-0.369836456147173
1_113391192	1	113391192	-0.687394068925439
1_113590573	1	113590573	-0.415070398484721
1_113642205	1	113642205	-0.576183036123797
1_113653873	1	113653873	-0.376200361662034
1_113683905	1	113683905	-0.494577469587765
1_113706702	1	113706702	-0.0264286338493586
1_113710371	1	113710371	-0.23270138982253
1_113758664	1	113758664	-0.432533008358195
1_113812245	1	113812245	-0.669152854134164
1_113838551	1	113838551	-0.698623972625327
1_113856607	1	113856607	-0.471213476522255
1_113872746	1	113872746	0.0439606940420393
1_113896403	1	113896403	-0.282768387109144
1_113900120	1	113900120	-0.291049290575104
1_113900251	1	113900251	-0.280299286658975
1_113901277	1	113901277	-0.454139963163313
1_113902736	1	113902736	-0.262117877799264
1_113905723	1	113905723	-0.189114809061539
1_113911324	1	113911324	-0.624330190278013
1_113980586	1	113980586	-0.393210964520982
1_113981547	1	113981547	-0.643099994297853
1_113981653	1	113981653	-0.635844178295054
1_113981693	1	113981693	-0.506618812653453
1_113981724	1	113981724	-0.329439515394091
1_114137688	1	114137688	-0.596744358606113
1_114137795	1	114137795	-0.436448058361578
1_114140064	1	114140064	-0.323783112867029
1_114402771	1	114402771	-0.168650706501823
1_114402772	1	114402772	-0.142887610436742
1_114405659	1	114405659	-0.874425540404309
1_114405687	1	114405687	-0.90460489309666
1_114421583	1	114421583	-0.473252621795853
1_114421604	1	114421604	-0.491181892754851
1_114581582	1	114581582	-0.540283869346118
1_114608752	1	114608752	-0.488648069858275
1_114611101	1	114611101	0.212152728259896
1_114625819	1	114625819	0.0369334271480707
1_114674064	1	114674064	-0.594317621211573
1_114677465	1	114677465	-0.507133050777197
1_114677972	1	114677972	-0.484633992284576
1_114680338	1	114680338	-0.35070066920502
1_114680449	1	114680449	-0.302592311626788
1_114680474	1	114680474	-0.140296598407638
1_114693436	1	114693436	-0.631068619346981
1_114705581	1	114705581	0.148514442359578
1_114857466	1	114857466	-0.42514382782627
1_114871097	1	114871097	-0.678505330429052
1_114944900	1	114944900	-0.622635891738137
1_114984743	1	114984743	-0.833783555906963
1_115057582	1	115057582	-0.47369446602601
1_115058883	1	115058883	-0.833783555906963
1_115058907	1	115058907	-0.82139983145113
1_115062177	1	115062177	-0.4107885348492
1_115286692	1	115286692	-0.359852367574551
1_115295088	1	115295088	-0.567350573611304
1_115663779	1	115663779	-0.296517797217103
1_115663801	1	115663801	-0.712388448392309
1_115663802	1	115663802	-0.616192120834336
1_115664096	1	115664096	-0.757834702673664
1_115684037	1	115684037	-0.68492016999248
1_115692422	1	115692422	-0.895184100571106
1_115694987	1	115694987	-0.672032485910351
1_115701256	1	115701256	-0.371156598109859
1_115701310	1	115701310	-0.287295203000442
1_115702930	1	115702930	-0.263176348162877
1_115976692	1	115976692	-0.766952047428754
1_115992231	1	115992231	-0.485860252486656
1_116027001	1	116027001	-0.144484395371071
1_116035298	1	116035298	-0.387983802857432
1_116062802	1	116062802	-0.339423603966713
1_116066564	1	116066564	-0.530233990334455
1_116066659	1	116066659	-0.5118554610196
1_116112651	1	116112651	-0.402626391264842
1_116389006	1	116389006	-0.230899147188544
1_116393572	1	116393572	-0.389683591025656
1_116398967	1	116398967	-0.655141337363542
1_116400994	1	116400994	-0.413880301456303
1_116404429	1	116404429	-0.624687957183973
1_116545157	1	116545157	-0.48849146795409
1_116570909	1	116570909	-0.34549707459748
1_116577528	1	116577528	-0.307119695750474
1_116579733	1	116579733	-0.466051771406476
1_116584795	1	116584795	-0.582721791739245
1_116588785	1	116588785	-0.324109182490044
1_116588803	1	116588803	-0.248821055185807
1_116600085	1	116600085	-1.07414252377286
1_116603940	1	116603940	-0.209292690999169
1_116694144	1	116694144	-0.403331004241431
1_116706486	1	116706486	-0.431685112335617
1_116764534	1	116764534	-0.378701337732716
1_116768525	1	116768525	-0.65271799685945
1_116768742	1	116768742	-0.806038565424058
1_116944770	1	116944770	-0.334977698935521
1_116945088	1	116945088	-0.18323271355823
1_116945089	1	116945089	-0.18323271355823
1_116949414	1	116949414	-0.285346931210921
1_116984822	1	116984822	-0.501939992154518
1_116986836	1	116986836	-0.658211991323508
1_116986839	1	116986839	-0.642163483365331
1_117009938	1	117009938	-0.546501603826492
1_117011730	1	117011730	-0.627332678439536
1_117011789	1	117011789	-0.265122867514907
1_117017262	1	117017262	-0.345682594438396
1_117017271	1	117017271	-0.402854683858228
1_117018196	1	117018196	-0.287295203000442
1_117018214	1	117018214	-0.391425450628607
1_117018307	1	117018307	-0.564322880913736
1_117018494	1	117018494	-0.600293425687184
1_117025736	1	117025736	-0.48328630882283
1_117033900	1	117033900	-0.248821055185807
1_117033990	1	117033990	-0.509585287394773
1_117060534	1	117060534	-0.833783555906963
1_117074890	1	117074890	-0.0538050727806639
1_117074976	1	117074976	-0.0788960537434943
1_117075065	1	117075065	-0.248821055185807
1_117075083	1	117075083	-0.273068601432484
1_117075351	1	117075351	-0.5118554610196
1_117075402	1	117075402	-0.587622968637565
1_117075445	1	117075445	-0.617208461165829
1_117076678	1	117076678	-0.325442336788719
1_117076733	1	117076733	-0.290340324624073
1_117087955	1	117087955	-0.319904153247289
1_117088846	1	117088846	-1.03609173120008
1_117097374	1	117097374	-0.158623246214229
1_117101416	1	117101416	-0.226100978685723
1_117101436	1	117101436	-0.29004371791232
1_117113404	1	117113404	-0.343680241527248
1_117113466	1	117113466	-0.118424417930132
1_117115668	1	117115668	-0.477846568854702
1_117116661	1	117116661	-0.337357729787464
1_117118083	1	117118083	-0.515925125328648
1_117118132	1	117118132	-0.62589070426563
1_117118690	1	117118690	-0.392411908814657
1_117171903	1	117171903	-0.296649580276422
1_117368468	1	117368468	-0.562481534089568
1_117493160	1	117493160	-0.632149694737312
1_117493228	1	117493228	-0.325171941315922
1_117496859	1	117496859	-0.362640954742969
1_117623573	1	117623573	-0.402295535847525
1_117623893	1	117623893	-0.773912099929564
1_117877677	1	117877677	-0.573916429151852
1_117877830	1	117877830	-0.638387866948532
1_117940893	1	117940893	-0.115142619953837
1_117952002	1	117952002	-0.518007688001196
1_117952530	1	117952530	-0.411092484084684
1_117966655	1	117966655	-0.676242278920483
1_117973436	1	117973436	-0.578526500664888
1_117984716	1	117984716	-0.0938463952094657
1_117992569	1	117992569	-0.620076862436737
1_117992588	1	117992588	-0.65544631464845
1_118023330	1	118023330	-0.717207979057584
1_118031851	1	118031851	-0.282768387109144
1_118039311	1	118039311	-0.548381337044715
1_118040785	1	118040785	-0.603485936485169
1_118075247	1	118075247	-0.669272050651015
1_118081500	1	118081500	-0.105863101343764
1_118150594	1	118150594	-0.729711101759276
1_118185097	1	118185097	-0.370811579564417
1_118923521	1	118923521	-0.359852367574551
1_119033310	1	119033310	-0.544805882820887
1_119082373	1	119082373	-0.316565661821641
1_119380694	1	119380694	-0.261532106935361
1_119381128	1	119381128	-0.491863985832134
1_119383022	1	119383022	-0.465632444258955
1_119385147	1	119385147	-0.62589070426563
1_119393969	1	119393969	-0.274132143714994
1_119394070	1	119394070	-0.797714301199441
1_119419495	1	119419495	-0.237849937364804
1_119419555	1	119419555	-0.0701151682012845
1_119421800	1	119421800	-0.659105024494016
1_119422278	1	119422278	-0.593155563121449
1_119511592	1	119511592	-0.177854533831663
1_119511625	1	119511625	-0.149285381634892
1_119511627	1	119511627	-0.136710688864269
1_119514180	1	119514180	-0.391114937650928
1_119514379	1	119514379	-0.804339778014481
1_119514535	1	119514535	-0.533550532118919
1_119622789	1	119622789	-0.451637938185494
1_119623431	1	119623431	-0.795455437247863
1_119623830	1	119623830	-1.109844642037
1_119624090	1	119624090	-0.754711984915764
1_119724359	1	119724359	-0.140114795743307
1_119749667	1	119749667	0.00643600005626804
1_119752550	1	119752550	-0.463833946156657
1_119757431	1	119757431	-0.680160366793751
1_119764461	1	119764461	-0.684036436402281
1_119802828	1	119802828	-0.457407676997224
1_119803026	1	119803026	-0.555482393419859
1_119836055	1	119836055	-0.689393646571788
1_119841443	1	119841443	-0.626188136498595
1_119894088	1	119894088	-0.486980792380571
1_119895234	1	119895234	-0.775751434535548
1_119895261	1	119895261	-0.812721940379133
1_119896204	1	119896204	-0.887939325953868
1_119896289	1	119896289	-0.598405492976034
1_119916301	1	119916301	-0.0488834846770547
1_119922384	1	119922384	-0.145198424111649
1_119925505	1	119925505	-0.485860252486656
1_119925694	1	119925694	-0.389302278735637
1_119929089	1	119929089	-0.208179070688461
1_119937325	1	119937325	-0.452354449270939
1_119950690	1	119950690	-0.494981642455204
1_120492025	1	120492025	-0.666886247162219
1_120548977	1	120548977	-0.374351937269666
1_120785085	1	120785085	-0.64050806718727
1_120793409	1	120793409	-0.602458009800507
1_121093220	1	121093220	-0.318361988438884
1_121168799	1	121168799	-0.0508816775738978
1_145608145	1	145608145	-0.703824961782295
1_145730920	1	145730920	-0.528928974378542
1_145736128	1	145736128	-0.535702202973968
1_145787033	1	145787033	-0.308199602264738
1_145823808	1	145823808	-0.48328630882283
1_145826991	1	145826991	-0.322821636629584
1_145836825	1	145836825	-0.65573067358125
1_145838096	1	145838096	-0.354754499934872
1_145847615	1	145847615	-0.950597220889713
1_145848388	1	145848388	-0.455271932653233
1_145849550	1	145849550	-0.0912797781993268
1_145856379	1	145856379	-0.234465762208737
1_145857327	1	145857327	-0.462416528285095
1_145857328	1	145857328	-0.443324079348785
1_145872143	1	145872143	-0.407083139102539
1_145872549	1	145872549	-0.32188451737553
1_145873259	1	145873259	-0.471213476522255
1_145873487	1	145873487	-0.233714162795598
1_145873912	1	145873912	-0.50257764743159
1_145879381	1	145879381	-0.670647720127289
1_145892821	1	145892821	-0.49750016804253
1_145895281	1	145895281	-0.135926998779873
1_145896030	1	145896030	-0.745054637312631
1_145901625	1	145901625	-0.853412362655895
1_145902253	1	145902253	-0.381271351209456
1_145902527	1	145902527	-0.399687720812434
1_145927447	1	145927447	-0.226794748855808
1_145957805	1	145957805	-0.264940720549084
1_145961490	1	145961490	-0.455271932653233
1_145994148	1	145994148	-0.542552258242517
1_146018429	1	146018429	-0.627332678439536
1_146018530	1	146018530	-0.425698817269886
1_146018676	1	146018676	-0.474113367028049
1_146964364	1	146964364	-0.554323602160058
1_146970676	1	146970676	-1.13863813743538
1_146989579	1	146989579	-0.795363337593142
1_146994476	1	146994476	-0.816710042548021
1_146994537	1	146994537	-0.775568941961667
1_147172001	1	147172001	-0.587622968637565
1_147201324	1	147201324	-0.386324578935742
1_147204982	1	147204982	-0.425698817269886
1_147208896	1	147208896	-0.675831196130727
1_147215939	1	147215939	-0.485860252486656
1_147242704	1	147242704	-0.0264286338493586
1_147242715	1	147242715	-0.0597872307957898
1_147264517	1	147264517	-0.644749731516946
1_147270995	1	147270995	-0.179779410756155
1_147280109	1	147280109	-0.745054637312631
1_147285455	1	147285455	-0.158055591262624
1_147619060	1	147619060	-0.580664618938252
1_147619610	1	147619610	-0.397964494491616
1_147620166	1	147620166	-0.378104072130773
1_147620189	1	147620189	-0.531755018457305
1_147620242	1	147620242	-0.359852367574551
1_147624704	1	147624704	-0.659889652261705
1_147631053	1	147631053	-0.18170685932727
1_147647471	1	147647471	-0.23633011100261
1_147647506	1	147647506	-0.42514382782627
1_147648394	1	147648394	-0.933947717832395
1_147652507	1	147652507	-0.248821055185807
1_147654302	1	147654302	-0.290641230880434
1_147659438	1	147659438	-0.46700122523534
1_147659696	1	147659696	-0.350359081647869
1_147758140	1	147758140	-0.42741835864257
1_147758870	1	147758870	-0.376576602384179
1_148978320	1	148978320	-0.757285418432919
1_149017809	1	149017809	-1.13826268003811
1_149029862	1	149029862	-0.631068619346981
1_149029915	1	149029915	-0.785849078843261
1_149032194	1	149032194	-0.558505554318422
1_149390847	1	149390847	-0.432783890028402
1_149554651	1	149554651	-0.504078110427881
1_149792671	1	149792671	-0.227125984086488
1_149887025	1	149887025	-0.630691690529451
1_149910576	1	149910576	-0.522581867612659
1_149910869	1	149910869	-0.519272932582083
1_149926014	1	149926014	-0.439342961235233
1_149929874	1	149929874	-0.648428513895045
1_149933620	1	149933620	-0.533124077773252
1_149934274	1	149934274	-0.409285727379053
1_149934520	1	149934520	-0.714484627534618
1_149936215	1	149936215	-0.546206965810377
1_149948986	1	149948986	-0.38854581885242
1_149971229	1	149971229	-0.911786067908236
1_150077225	1	150077225	-0.770773758381163
1_150077717	1	150077717	-0.570749150073169
1_150144800	1	150144800	-0.679455409515669
1_150144895	1	150144895	-0.468134083590283
1_150159129	1	150159129	-0.787240969969933
1_150223269	1	150223269	-0.107958519345957
1_150226791	1	150226791	-0.125438639680525
1_150235763	1	150235763	-0.477846568854702
1_150266193	1	150266193	-0.655141337363542
1_150267345	1	150267345	-0.345682594438396
1_150283336	1	150283336	-0.467461341661147
1_150328421	1	150328421	-0.485261251007888
1_150444268	1	150444268	-0.0617355025853115
1_150446320	1	150446320	-0.441466133128203
1_150470970	1	150470970	-0.312951392605522
1_150471550	1	150471550	-0.315316466972713
1_150472295	1	150472295	-0.392411908814657
1_150472806	1	150472806	-0.789389436548509
1_150473023	1	150473023	-0.632149694737312
1_150473038	1	150473038	-0.694232203508169
1_150487872	1	150487872	-0.144985244201267
1_150498514	1	150498514	-0.625384406650015
1_150498967	1	150498967	-0.0927018532685248
1_150510163	1	150510163	-0.66385855446465
1_150512368	1	150512368	-0.622279450713251
1_150550370	1	150550370	-0.312386183963273
1_150550671	1	150550671	-0.600293425687184
1_150553613	1	150553613	-0.592122800865736
1_150553970	1	150553970	-0.538327672380791
1_150554584	1	150554584	-0.5118554610196
1_150554633	1	150554633	-0.435699189909316
1_150556186	1	150556186	-0.313916083407691
1_150557566	1	150557566	-0.8158616479097
1_150558078	1	150558078	-0.543564320746939
1_150558694	1	150558694	-0.52753708325187
1_150558982	1	150558982	-0.422469142670837
1_150559454	1	150559454	-0.224974313231439
1_150578851	1	150578851	-0.531755018457305
1_150578943	1	150578943	-0.644749731516946
1_150579238	1	150579238	-0.514554610620556
1_150627373	1	150627373	-0.412319787468686
1_150648376	1	150648376	-0.264588371044123
1_150706557	1	150706557	-0.0485224046999754
1_150747785	1	150747785	-0.551383825206238
1_150755063	1	150755063	-1.10746520594027
1_150817408	1	150817408	-0.503393882271404
1_150836464	1	150836464	-0.265694873750203
1_150842447	1	150842447	-0.340451530651375
1_150945156	1	150945156	-0.943966473657386
1_150950463	1	150950463	-0.792442760526063
1_150961124	1	150961124	-0.776068058050675
1_150963804	1	150963804	-0.531220785886532
1_150966805	1	150966805	-0.491863985832134
1_150966842	1	150966842	-0.351001449992285
1_150967832	1	150967832	-0.171859073370922
1_150983106	1	150983106	-0.115554524322343
1_150983993	1	150983993	-0.736922016654374
1_150987954	1	150987954	-0.278568398579859
1_151017816	1	151017816	-0.0229396477694789
1_151024735	1	151024735	-0.550849592635464
1_151027289	1	151027289	-0.514411165923357
1_151036732	1	151036732	-0.248821055185807
1_151038871	1	151038871	-0.639841673346115
1_151043392	1	151043392	-0.592305293439616
1_151043633	1	151043633	-0.624330190278013
1_151048090	1	151048090	-0.581947356678033
1_151048709	1	151048709	-0.578969656878138
1_151067437	1	151067437	-0.37755436930801
1_151090481	1	151090481	-0.673706340420998
1_151107068	1	151107068	-0.296126769964163
1_151107185	1	151107185	-0.625675360576763
1_151117409	1	151117409	-0.431685112335617
1_151117412	1	151117412	-0.45131391908455
1_151132421	1	151132421	-0.248821055185807
1_151132670	1	151132670	-0.448129863409213
1_151133001	1	151133001	-0.687263158799594
1_151133071	1	151133071	-0.545802792942938
1_151133348	1	151133348	-0.611391134570515
1_151134664	1	151134664	-0.52368089641639
1_151135190	1	151135190	-0.629093136303974
1_151138034	1	151138034	-0.377145152161346
