	Chromosome	Position	63RT3_CM-_vs_63RT3_PBMC.tumour
6_39056449	6	39056449	0.485469132376023
6_39057533	6	39057533	0.609797267378225
6_39065754	6	39065754	0.504328159627339
6_39066296	6	39066296	0.286749540023943
6_39072878	6	39072878	-0.0262443863144942
6_39072917	6	39072917	0.113500354989066
6_39073661	6	39073661	0.138176239733014
6_39073726	6	39073726	-0.0226777712943019
6_39080715	6	39080715	-0.00673622742528042
6_39086015	6	39086015	0.0362159177592667
6_39105466	6	39105466	0.427983637715263
6_39105589	6	39105589	0.180404475122311
6_39191040	6	39191040	0.27206549426683
6_39191199	6	39191199	0.21303602853998
6_39191265	6	39191265	0.346066075710607
6_39191437	6	39191437	-0.0334041778873603
6_39194329	6	39194329	0.0973986806974489
6_39299491	6	39299491	0.316869528400279
6_39299669	6	39299669	0.350539552289915
6_39304117	6	39304117	0.30812319081651
6_39310980	6	39310980	0.326086508565376
6_39314260	6	39314260	0.333466038930973
6_39314269	6	39314269	0.388401714415859
6_39315030	6	39315030	0.648407703502229
6_39315040	6	39315040	0.567107601400381
6_39315307	6	39315307	0.256298178408513
6_39316408	6	39316408	0.807397227263386
6_39316821	6	39316821	0.275049352705651
6_39317825	6	39317825	0.373500700733226
6_39319086	6	39319086	0.257309767820689
6_39343758	6	39343758	0.0838521488595009
6_39343794	6	39343794	0.160629442068758
6_39345767	6	39345767	0.263076711039576
6_39385625	6	39385625	0.570002642587691
6_39540076	6	39540076	0.282482110212169
6_39540113	6	39540113	0.182641136683205
6_39558407	6	39558407	0.294264588792843
6_39578150	6	39578150	0.240356634539492
6_39586285	6	39586285	-0.340501467848928
6_39720775	6	39720775	0.0441203559813324
6_39860979	6	39860979	0.307930946823836
6_39861053	6	39861053	0.141514731158662
6_39861086	6	39861086	0.145982666104357
6_39864488	6	39864488	0.319791102033897
6_39868834	6	39868834	0.245518339655271
6_39879431	6	39879431	0.203698163960644
6_39884042	6	39884042	0.323815868897254
6_39905354	6	39905354	0.571329869029861
6_39905354.1	6	39905354	0.571329869029861
6_39906222	6	39906222	0.265982442214987
6_39906222.1	6	39906222	0.265982442214987
6_39906952	6	39906952	-0.251496461790183
6_39925766	6	39925766	0.328964646696033
6_39925814	6	39925814	0.311439732600975
6_40392462	6	40392462	-0.895621034979483
6_40432317	6	40432317	-1.03266185986692
6_40432341	6	40432341	-1.42837422387426
6_40432697	6	40432697	-0.890040002716183
6_40432934	6	40432934	-0.710255338498344
6_41028420	6	41028420	0.473190802597587
6_41030428	6	41030428	0.154823820387552
6_41032897	6	41032897	0.232703061996057
6_41033921	6	41033921	0.000890699844102399
6_41034742	6	41034742	0.231895055791296
6_41052309	6	41052309	0.505817777767826
6_41061603	6	41061603	0.420617988026055
6_41061791	6	41061791	-0.00511939990999709
6_41071106	6	41071106	0.114153010526497
6_41092965	6	41092965	0.0824042747632557
6_41094491	6	41094491	0.537936552270159
6_41149861	6	41149861	0.434706018694137
6_41149913	6	41149913	0.671882256606905
6_41159805	6	41159805	0.290557447461683
6_41159805.1	6	41159805	0.290557447461683
6_41159805.2	6	41159805	0.290557447461683
6_41161367	6	41161367	0.147393614912064
6_41161469	6	41161469	0.697214309512963
6_41194551	6	41194551	-0.153783523846086
6_41194574	6	41194574	-0.0649202197977066
6_41194780	6	41194780	-0.197264150106477
6_41194824	6	41194824	-0.105139931486275
6_41198411	6	41198411	0.234818450998062
6_41198413	6	41198413	0.212450637969607
6_41198417	6	41198417	0.263076711039576
6_41201104	6	41201104	0.267468480156733
6_41228716	6	41228716	0.284556438450027
6_41228754	6	41228754	0.264809678264031
6_41228866	6	41228866	0.299913479219947
6_41228867	6	41228867	0.287529754764115
6_41228989	6	41228989	0.0843708240550534
6_41228995	6	41228995	0.126465668011507
6_41229533	6	41229533	0.0576075927395962
6_41230119	6	41230119	0.353161840271893
6_41237497	6	41237497	0.0704316330971797
6_41341814	6	41341814	0.39905438055855
6_41341887	6	41341887	0.0834877859226259
6_41342109	6	41342109	0.147393614912064
6_41342967	6	41342967	0.44894325635091
6_41350700	6	41350700	-0.0277487608417238
6_41350849	6	41350849	0.441269328465488
6_41565835	6	41565835	0.792329779174444
6_41578069	6	41578069	0.027996366776783
6_41587377	6	41587377	0.146380486330478
6_41587474	6	41587474	0.967338140133076
6_41589829	6	41589829	0.170736538892865
6_41597843	6	41597843	-0.00356894834659728
6_41649652	6	41649652	0.191447034058546
6_41649664	6	41649664	0.139972566350257
6_41684866	6	41684866	0.171969659559242
6_41690828	6	41690828	0.242384315886475
6_41736151	6	41736151	0.0187165965530243
6_41736888	6	41736888	0.0490579823046128
6_41741059	6	41741059	0.154495897885654
6_41741799	6	41741799	0.195962515181039
6_41742403	6	41742403	0.322618656693981
6_41771000	6	41771000	0.555858460267421
6_41771147	6	41771147	0.358557019893804
6_41771151	6	41771151	0.282584869928789
6_41771841	6	41771841	0.33924839152498
6_41771866	6	41771866	0.498293172733607
6_41786631	6	41786631	0.18085562279083
6_41786892	6	41786892	0.542052660742391
6_41786896	6	41786896	0.516687862986744
6_41798687	6	41798687	0.351844568245828
6_41798703	6	41798703	0.263076711039576
6_41805769	6	41805769	0.123542969556742
6_41805988	6	41805988	0.367413370854311
6_41806238	6	41806238	0.236441584536109
6_41921815	6	41921815	-0.111406689888634
6_41930239	6	41930239	0.182076988926089
6_41936045	6	41936045	0.347965608626089
6_41940384	6	41940384	0.304896886734203
6_41941627	6	41941627	-0.0946276131733168
6_42077207	6	42077207	0.185908850517115
6_42104641	6	42104641	0.307470830398029
6_42105503	6	42105503	0.177346837013691
6_42105511	6	42105511	0.0273629112052936
6_42106021	6	42106021	0.525801226411241
6_42106220	6	42106220	0.187471054287399
6_42106633	6	42106633	0.0704316330971797
6_42107013	6	42107013	0.25329569024699
6_42107014	6	42107014	0.251003878739001
6_42107295	6	42107295	0.148434145098453
6_42142395	6	42142395	0.263076711039576
6_42142433	6	42142433	0.236017698815155
6_42155579	6	42155579	-0.147159801975447
6_42163126	6	42163126	0.203698163960644
6_42178283	6	42178283	-0.0364835708193323
6_42185756	6	42185756	0.297842129200252
6_42194650	6	42194650	0.184387822394265
6_42214342	6	42214342	0.655394133818336
6_42217826	6	42217826	0.738810142005973
6_42217829	6	42217829	0.614053338437436
6_42228474	6	42228474	-0.140335463119641
6_42228501	6	42228501	-0.0486210385465837
6_42236244	6	42236244	0.1083994832962
6_42256785	6	42256785	0.0793097844436326
6_42256808	6	42256808	0.145393690778401
6_42259522	6	42259522	-0.029970263860658
6_42259586	6	42259586	-0.00433613530479263
6_42265791	6	42265791	0.728039435650102
6_42268300	6	42268300	-0.104066098134957
6_42268356	6	42268356	0.0334374256149779
6_42269386	6	42269386	0.238703115686978
6_42453410	6	42453410	0.156161507123064
6_42564492	6	42564492	0.426193323060417
6_42592215	6	42592215	0.489144790519422
6_42603600	6	42603600	0.633699062719017
6_42605856	6	42605856	0.356735818253821
6_42659696	6	42659696	0.481500230173078
6_42659728	6	42659728	0.498180184125577
6_42676170	6	42676170	0.295305043937383
6_42676188	6	42676188	0.125573187289641
6_42676813	6	42676813	0.326771386356965
6_42696608	6	42696608	0.192915639622175
6_42696730	6	42696730	0.684540479477852
6_42696730.1	6	42696730	0.684540479477852
6_42696730.2	6	42696730	0.684540479477852
6_42697786	6	42697786	0.0185927015775614
6_42697786.1	6	42697786	0.0185927015775614
6_42697786.2	6	42697786	0.0185927015775614
6_42745485	6	42745485	0.555858460267421
6_42745816	6	42745816	0.574198050970355
6_42828941	6	42828941	0.42406858771188
6_42857169	6	42857169	0.300729252518974
6_42864945	6	42864945	0.403855366822372
6_42864977	6	42864977	0.191286027971565
6_42923284	6	42923284	-0.0635857148745079
6_42925590	6	42925590	0.00630129567746392
6_42925677	6	42925677	0.141984894122214
6_42935431	6	42935431	0.433001712481888
6_42938778	6	42938778	0.168612027036083
6_42960779	6	42960779	0.508552745489064
6_42962838	6	42962838	0.264604180786169
6_42964371	6	42964371	0.0525097250999172
6_42964462	6	42964462	0.524997496562661
6_42964464	6	42964464	0.492258298038662
6_42964826	6	42964826	0.406859297679657
6_42965309	6	42965309	0.433001712481888
6_42965726	6	42965726	0.377092971331232
6_42965726.1	6	42965726	0.377092971331232
6_42968332	6	42968332	0.288336663441314
6_42968332.1	6	42968332	0.288336663441314
6_42978916	6	42978916	0.531762784649958
6_42978941	6	42978941	0.442400410484138
6_42979189	6	42979189	0.493122704919459
6_42979189.1	6	42979189	0.493122704919459
6_42979189.2	6	42979189	0.493122704919459
6_42979189.3	6	42979189	0.493122704919459
6_42979189.4	6	42979189	0.493122704919459
6_42979189.5	6	42979189	0.493122704919459
6_43013799	6	43013799	0.485469132376023
6_43021690	6	43021690	0.268760349543158
6_43027392	6	43027392	0.156846384914653
6_43038670	6	43038670	0.489515965438725
6_43046560	6	43046560	0.150284940786394
6_43048413	6	43048413	-0.243676957330883
6_43049452	6	43049452	0.508552745489064
6_43051134	6	43051134	0.170958509051144
6_43051340	6	43051340	0.503391040373286
6_43053835	6	43053835	0.429759699789736
6_43060331	6	43060331	0.209259337794496
6_43061511	6	43061511	0.255646505564087
6_43062929	6	43062929	0.25887672251029
6_43067117	6	43067117	0.126465668011507
6_43072928	6	43072928	0.763250123579004
6_43130322	6	43130322	0.0704316330971797
6_43132024	6	43132024	0.272924496995923
6_43132536	6	43132536	0.254143586269568
6_43142265	6	43142265	0.344870802203223
6_43143604	6	43143604	0.478089602010426
6_43144529	6	43144529	0.485469132376023
6_43171794	6	43171794	-0.0488672952751649
6_43173867	6	43173867	-0.26398740597338
6_43184835	6	43184835	0.384942256422059
6_43186098	6	43186098	0.381633321391484
6_43186326	6	43186326	0.42911827799466
6_43187307	6	43187307	0.107584631514646
6_43199959	6	43199959	0.321970400093144
6_43202784	6	43202784	0.207935156847115
6_43204412	6	43204412	0.0459785893726406
6_43204791	6	43204791	0.23158642491176
6_43206147	6	43206147	0.309897567792569
6_43213560	6	43213560	0.354224599097771
6_43215168	6	43215168	0.303630809390211
6_43220862	6	43220862	0.369991914956088
6_43255829	6	43255829	0.167107652508853
6_43259402	6	43259402	0.558096932463421
6_43262954	6	43262954	-0.13902173253177
6_43263170	6	43263170	0.565196324846758
6_43263202	6	43263202	0.321970400093144
6_43277596	6	43277596	-0.0108684690046685
6_43282972	6	43282972	-0.344605866181664
6_43284073	6	43284073	-0.212502330174319
6_43299426	6	43299426	0.121057706167148
6_43301603	6	43301603	0.207935156847115
6_43302359	6	43302359	-0.00757087890409352
6_43304450	6	43304450	0.253023046375653
6_43305866	6	43305866	0.369991914956088
6_43337642	6	43337642	0.312404423403144
6_43338052	6	43338052	-0.151960788239268
6_43338088	6	43338088	-0.224015725368076
6_43338772	6	43338772	0.107906338515842
6_43339021	6	43339021	0.358676601728254
6_43354787	6	43354787	0.0995779787566962
6_43356114	6	43356114	0.244461032872229
6_43369115	6	43369115	0.165290819438621
6_43427937	6	43427937	0.156161507123064
6_43436773	6	43436773	0.241912101041533
6_43443994	6	43443994	0.445280042260325
6_43445197	6	43445197	0.443090530105472
6_43450590	6	43450590	0.180056124271678
6_43450995	6	43450995	0.261115194706289
6_43501561	6	43501561	0.367413370854311
6_43501620	6	43501620	0.423312656313454
6_43503748	6	43503748	0.205081159791961
6_43503955	6	43503955	0.735247441507551
6_43504970	6	43504970	0.217988821511038
6_43505138	6	43505138	0.669893703513451
6_43505489	6	43505489	-0.0815714603478703
6_43507457	6	43507457	0.142581418853015
6_43516750	6	43516750	0.440800083042295
6_43517106	6	43517106	0.109250881987708
6_43517106.1	6	43517106	0.109250881987708
6_43517106.2	6	43517106	0.109250881987708
6_43517106.3	6	43517106	0.109250881987708
6_43524840	6	43524840	0.234818450998062
6_43528924	6	43528924	0.123542969556742
6_43531525	6	43531525	0.396659865418168
6_43551437	6	43551437	-0.234422948431241
6_43576203	6	43576203	0.162062108562748
6_43576203.1	6	43576203	0.162062108562748
6_43576203.2	6	43576203	0.162062108562748
6_43576203.3	6	43576203	0.162062108562748
6_43576203.4	6	43576203	0.162062108562748
6_43576203.5	6	43576203	0.162062108562748
6_43576203.6	6	43576203	0.162062108562748
6_43576203.7	6	43576203	0.162062108562748
6_43576203.8	6	43576203	0.162062108562748
6_43576203.9	6	43576203	0.162062108562748
6_43576203.10	6	43576203	0.162062108562748
6_43587446	6	43587446	0.233930365380059
6_43613849	6	43613849	0.251003878739001
6_43614160	6	43614160	0.243496342070059
6_43620254	6	43620254	0.140820960988578
6_43621460	6	43621460	0.458702222813238
6_43622671	6	43622671	0.258058636272951
6_43629077	6	43629077	0.263076711039576
6_43629101	6	43629101	0.233930365380059
6_43650410	6	43650410	0.361332832363917
6_43650410.1	6	43650410	0.361332832363917
6_43671896	6	43671896	0.193814048602462
6_43678518	6	43678518	0.236441584536109
6_43768652	6	43768652	0.51973903446077
6_43768652.1	6	43768652	0.51973903446077
6_43770057	6	43770057	-0.00842378761406008
6_43770057.1	6	43770057	-0.00842378761406008
6_43770613	6	43770613	0.0251076425876894
6_43774842	6	43774842	0.247309395181259
6_43778432	6	43778432	0.0398433132637566
6_43778432.1	6	43778432	0.0398433132637566
6_43784799	6	43784799	0.128147130953467
6_44000675	6	44000675	0.417082157395773
6_44002802	6	44002802	0.510131186610292
6_44002921	6	44002921	0.472978188192827
6_44002982	6	44002982	0.0704316330971797
6_44003121	6	44003121	-0.165635725136345
6_44113981	6	44113981	-0.189435493657931
6_44126005	6	44126005	0.370940744349636
6_44135350	6	44135350	0.273965027182312
6_44146895	6	44146895	0.492886603938506
6_44149870	6	44149870	0.0704316330971797
6_44149927	6	44149927	0.0127161352408924
6_44169963	6	44169963	0.568682500625005
6_44180084	6	44180084	0.398236294321211
6_44183018	6	44183018	0.184890357682094
6_44183753	6	44183753	0.143363155551031
6_44217562	6	44217562	0.0319574852825438
6_44217575	6	44217575	-0.117195370078592
6_44228255	6	44228255	0.206315061178953
6_44235246	6	44235246	0.082815357553012
6_44250383	6	44250383	0.276882510564606
6_44251080	6	44251080	-0.0427789773508114
6_44251089	6	44251089	-0.109274389137718
6_44252189	6	44252189	0.238159078835246
6_44253579	6	44253579	0.456322786716507
6_44255273	6	44255273	0.333466038930973
6_44260073	6	44260073	-0.118602191292837
6_44264996	6	44264996	0.365887516623351
6_44265479	6	44265479	0.543802442692351
6_44265525	6	44265525	0.461452251257488
6_44265714	6	44265714	0.0888101624120342
6_44275453	6	44275453	0.144432214540956
6_44282202	6	44282202	-0.295995921957043
6_44282478	6	44282478	-0.0450455843227562
6_44286028	6	44286028	0.152893793289153
6_44286254	6	44286254	0.404169030274175
6_44286369	6	44286369	0.155823124327824
6_44286377	6	44286377	0.168835337158174
6_44286413	6	44286413	0.218954157807268
6_44287722	6	44287722	0.0273629112052936
6_44287814	6	44287814	0.304896886734203
6_44301434	6	44301434	-0.0608129001810731
6_44302452	6	44302452	0.0322965042104084
6_44304736	6	44304736	0.420928880181313
6_44305689	6	44305689	0.103598497032379
6_44305689.1	6	44305689	0.103598497032379
6_44306384	6	44306384	0.509004646836813
6_44343117	6	44343117	0.116235322710304
6_44368485	6	44368485	0.555858460267421
6_44370054	6	44370054	0.414766141032822
6_44396348	6	44396348	0.27206549426683
6_44403977	6	44403977	0.440188253075157
6_44426685	6	44426685	0.412220150345385
6_44445726	6	44445726	0.0704316330971797
6_44954513	6	44954513	0.37775531507577
6_44954562	6	44954562	0.348896079500579
6_45321796	6	45321796	0.470039091806417
6_45365236	6	45365236	0.602542251552601
6_45422774	6	45422774	0.423663847902552
6_45913787	6	45913787	0.463912989009576
6_45914325	6	45914325	0.34435435507371
6_46079721	6	46079721	0.0704316330971797
6_46140015	6	46140015	-0.0185733729615653
6_46141195	6	46141195	0.100384855198808
6_46161608	6	46161608	0.18684112521249
6_46167546	6	46167546	-0.254295095142856
6_46167752	6	46167752	0.0938906059211687
6_46168147	6	46168147	0.124069596699253
6_46168247	6	46168247	-0.0203338308260027
6_46456965	6	46456965	0.41620646993891
6_46596080	6	46596080	-0.111566200645708
6_46642168	6	46642168	0.392359727984542
6_46652503	6	46652503	0.159698971194267
6_46652534	6	46652534	0.0704316330971797
6_46655916	6	46655916	0.169209787575353
6_46656031	6	46656031	0.290397317039088
6_46664857	6	46664857	0.312320230059425
6_46668782	6	46668782	0.370826566434901
6_46689320	6	46689320	-0.0842909617014624
6_46689384	6	46689384	0.254295825497366
6_46690513	6	46690513	0.315544130933711
6_46691168	6	46691168	0.244929364329316
6_46691358	6	46691358	0.600946349795959
6_46691703	6	46691703	0.230896305290426
6_46691934	6	46691934	0.463442826046024
6_46692043	6	46692043	0.286923452993943
6_46692174	6	46692174	-0.13866396562581
6_46692354	6	46692354	0.179553355477292
6_46692423	6	46692423	-0.0450455843227562
6_46692579	6	46692579	0.0591163198693455
6_46692899	6	46692899	-0.0177955499145556
6_46693006	6	46693006	0.238829164792898
6_46693742	6	46693742	0.0704316330971797
6_46693751	6	46693751	0.126284867830697
6_46694095	6	46694095	0.234551012858286
6_46716485	6	46716485	0.302474224467347
6_46758763	6	46758763	0.342957487908271
6_46758897	6	46758897	0.503941792447502
6_46793458	6	46793458	0.468515999094826
6_46833086	6	46833086	0.451860739733204
6_46833334	6	46833334	0.191737929319313
6_46833355	6	46833355	0.230896305290426
6_46858771	6	46858771	0.228860995701662
6_46859173	6	46859173	0.273965027182312
6_46859242	6	46859242	0.148434145098453
6_46863050	6	46863050	-0.0925069380290258
6_46865076	6	46865076	-0.0832777822982734
6_46866948	6	46866948	-0.378326484025665
6_46868999	6	46868999	0.264442253063805
6_46869022	6	46869022	0.14284012862523
6_46869270	6	46869270	0.244761813659493
6_46882092	6	46882092	0.343755298322478
6_46883598	6	46883598	0.051322810149475
