	Chromosome	Position	96RT_TISSUE_vs_96RT_PBMC.tumour
1_178865096	1	178865096	-0.247713671813753
1_178865111	1	178865111	-0.290782393705639
1_178865693	1	178865693	-0.336297052958007
1_178877541	1	178877541	-0.181968906566713
1_178877564	1	178877564	-0.182926403944971
1_178885195	1	178885195	-0.184987729683042
1_178886038	1	178886038	-0.214651324489668
1_179044839	1	179044839	-0.33757660518458
1_179107974	1	179107974	0.249785987657064
1_179108280	1	179108280	0.156676583265582
1_179108423	1	179108423	0.512180759234808
1_179108431	1	179108431	0.481807110191289
1_179109393	1	179109393	0.432108015248845
1_179110285	1	179110285	0.0769493907948486
1_179121600	1	179121600	0.105876576258351
1_179143010	1	179143010	0.405825462844426
1_179143033	1	179143033	0.435042642855367
1_179207336	1	179207336	0.22379077912412
1_179341127	1	179341127	0.191369301431742
1_179341248	1	179341248	-0.0316951723885077
1_179342155	1	179342155	-0.433740347547682
1_179351443	1	179351443	0.0462525935719321
1_179368911	1	179368911	-0.0563171400686156
1_179378697	1	179378697	0.174881178643173
1_179429591	1	179429591	-0.353066671959981
1_179444970	1	179444970	0.0211616126091018
1_179483139	1	179483139	-0.460707395147951
1_179491671	1	179491671	0.0538657776818072
1_179534908	1	179534908	-0.259073533978301
1_179550964	1	179550964	-0.420065410650605
1_179551371	1	179551371	0.323159173987284
1_179552592	1	179552592	-0.0194803718882442
1_179575763	1	179575763	0.177836145778049
1_179575806	1	179575806	0.146975182073289
1_179575890	1	179575890	0.133532919161216
1_179593605	1	179593605	-0.138779300260589
1_179618630	1	179618630	-0.149919857865789
1_179630850	1	179630850	0.0256912710896156
1_179630866	1	179630866	0.0462525935719321
1_179635729	1	179635729	0.175785406213287
1_179654294	1	179654294	-0.521080013127433
1_179663368	1	179663368	-0.259073533978301
1_179846455	1	179846455	0.112850342300956
1_179847629	1	179847629	0.0955723508691203
1_179851208	1	179851208	0.0824349298785781
1_179851317	1	179851317	-0.338088108483995
1_179864925	1	179864925	-0.0792782885119268
1_179889309	1	179889309	0.113366789430469
1_179990589	1	179990589	0.273831461623715
1_179996990	1	179996990	-0.30049754853885
1_180003202	1	180003202	-0.243784914168469
1_180020161	1	180020161	0.314938667182315
1_180020449	1	180020449	-0.0928430160937299
1_180041739	1	180041739	-0.134056890018186
1_180044100	1	180044100	-0.608123219097349
1_180093234	1	180093234	-0.0727817414863485
1_180093866	1	180093866	-0.0900850434685097
1_180094391	1	180094391	0.177203985522164
1_180166566	1	180166566	-0.020424647065986
1_180175335	1	180175335	0.0330060432072515
1_180186141	1	180186141	-0.0077102346352996
1_180196564	1	180196564	0.0977828942120142
1_180196607	1	180196607	0.0606899767957392
1_180230592	1	180230592	0.0938814565296863
1_180274389	1	180274389	0.363221751445169
1_180274596	1	180274596	-0.168791869327028
1_180326526	1	180326526	0.176722525467341
1_180834897	1	180834897	-0.136272444650014
1_180916294	1	180916294	-0.483427471648035
1_180916738	1	180916738	-0.127283661422759
1_180917904	1	180917904	0.346647526909653
1_180935561	1	180935561	0.140267423561836
1_180935832	1	180935832	0.0571409097146683
1_180936127	1	180936127	-0.362573076773649
1_180936312	1	180936312	0.138468964792906
1_180936558	1	180936558	-0.154460922492858
1_180945317	1	180945317	0.281123954190071
1_180950342	1	180950342	0.22379077912412
1_180950502	1	180950502	0.157807665284232
1_180950890	1	180950890	0.117682451649719
1_180984717	1	180984717	-0.250704954330303
1_181002654	1	181002654	-0.100260487656213
1_181049122	1	181049122	-0.0497742942018436
1_181089136	1	181089136	0.137551928186663
1_181089209	1	181089209	0.240313235036782
1_181413318	1	181413318	0.635968624263723
1_181579205	1	181579205	-0.135807733729298
1_181715381	1	181715381	-0.154046056913899
1_181732414	1	181732414	0.52577146519843
1_181732674	1	181732674	0.54127296898029
1_181733671	1	181733671	0.258110852307996
1_181755974	1	181755974	-0.031138577072619
1_181757084	1	181757084	0.332147957214538
1_181779491	1	181779491	-0.0981373157632427
1_181790521	1	181790521	0.0836131210758592
1_181798407	1	181798407	0.235286417961949
1_181798429	1	181798429	0.135482360996459
1_181798459	1	181798459	0.396059721034731
1_182056878	1	182056878	0.111976775794769
1_182057678	1	182057678	-0.0475112426932747
1_182057887	1	182057887	-0.0950579228312708
1_182381774	1	182381774	0.452059766797237
1_182382492	1	182382492	0.539292604852049
1_182382633	1	182382633	-0.222069643621624
1_182387264	1	182387264	-0.247061016276321
1_182390787	1	182390787	0.160596952636926
1_182400098	1	182400098	0.0404235147697346
1_182454011	1	182454011	-0.535201121372086
1_182460752	1	182460752	-0.0468568108195496
1_182473975	1	182473975	0.281356066657934
1_182474196	1	182474196	0.0273935663206162
1_182474327	1	182474327	-0.247193125157956
1_182488987	1	182488987	-0.0238435334159285
1_182527694	1	182527694	0.0237282296192407
1_182532766	1	182532766	-0.163670475802299
1_182540346	1	182540346	0.0233261967224245
1_182582202	1	182582202	-0.0821957718942213
1_182585422	1	182585422	0.20368957306761
1_182585927	1	182585927	-0.494315787790771
1_182600310	1	182600310	0.0161953597157522
1_182600311	1	182600311	-0.0228491884590055
1_182600406	1	182600406	0.141742532302046
1_182671713	1	182671713	0.350424217655137
1_182671729	1	182671729	0.26175862932314
1_182803762	1	182803762	0.0867804001545425
1_182818816	1	182818816	0.36383053858301
1_182874885	1	182874885	-0.176012206459564
1_182876211	1	182876211	-0.167399978200357
1_182900089	1	182900089	-0.177888337299705
1_182904427	1	182904427	-0.0703923252803385
1_182952862	1	182952862	0.198255687016982
1_183023890	1	183023890	-0.0277479878718449
1_183108320	1	183108320	0.17271659452985
1_183108347	1	183108347	0.146081468026384
1_183110515	1	183110515	-0.116284662473502
1_183110527	1	183110527	-0.136748765033218
1_183114544	1	183114544	0.063501074494109
1_183114589	1	183114589	-0.0928430160937299
1_183115548	1	183115548	0.108487789714889
1_183116620	1	183116620	0.029207896940231
1_183116807	1	183116807	-0.234929158972121
1_183117351	1	183117351	0.419710989099377
1_183117622	1	183117622	0.0571409097146683
1_183121923	1	183121923	-0.290782393705639
1_183124671	1	183124671	0.289503619806044
1_183124740	1	183124740	0.000680420454672553
1_183124776	1	183124776	0.0332200294195823
1_183127290	1	183127290	0.154002448967257
1_183130425	1	183130425	0.279073214625309
1_183136399	1	183136399	0.131908678116641
1_183136570	1	183136570	0.264078075226099
1_183136574	1	183136574	0.31607271286436
1_183137821	1	183137821	-0.152076122874046
1_183215481	1	183215481	-0.128725635596666
1_183218468	1	183218468	0.22379077912412
1_183220910	1	183220910	0.259910204930772
1_183220920	1	183220920	0.304827351215026
1_183223169	1	183223169	-0.0277479878718449
1_183227630	1	183227630	0.0945077621791531
1_183232228	1	183232228	-0.101121174202064
1_183232672	1	183232672	0.00520243392944196
1_183235694	1	183235694	-0.18022401855794
1_183237438	1	183237438	0.302592346831718
1_183243364	1	183243364	0.406148538658315
1_183243675	1	183243675	-0.0370258014598556
1_183517724	1	183517724	-0.0299658131216635
1_183526677	1	183526677	0.0140721878227823
1_183545018	1	183545018	0.484511319119667
1_183546293	1	183546293	0.481411688771549
1_183547106	1	183547106	-0.101748569315622
1_183550908	1	183550908	0.22127955996807
1_183573231	1	183573231	-0.0712160164479541
1_183573252	1	183573252	-0.113139479102489
1_183577667	1	183577667	-0.133813047367239
1_183630503	1	183630503	0.184126561550604
1_183647791	1	183647791	-0.301837582214634
1_183647807	1	183647807	-0.20058458473406
1_183647821	1	183647821	0.0129983544714641
1_183647883	1	183647883	0.091833627880828
1_183647970	1	183647970	-0.0914735854822319
1_183648558	1	183648558	-0.273908575141243
1_183648704	1	183648704	-0.353066671959981
1_183922245	1	183922245	-0.125723147435142
1_183940703	1	183940703	-0.250140409208293
1_183951057	1	183951057	0.281356066657934
1_184037228	1	184037228	0.0803117579856081
1_184037246	1	184037246	0.1043555481355
1_184037331	1	184037331	0.409657324435453
1_184051811	1	184051811	0.0561400806485933
1_184054395	1	184054395	0.231638640946805
1_184072352	1	184072352	0.0280397903139022
1_184694403	1	184694403	-0.383228642470234
1_184694447	1	184694447	-0.264787185172694
1_184702824	1	184702824	-0.194922378298122
1_184706680	1	184706680	-0.171200777952966
1_184708330	1	184708330	0.0784514159600804
1_184754497	1	184754497	-0.0652226932905075
1_184795197	1	184795197	0.188385442992921
1_184795323	1	184795323	0.155017359343892
1_184795467	1	184795467	0.320947016578303
1_184795744	1	184795744	0.28088328440206
1_184795938	1	184795938	0.294180107015518
1_184831931	1	184831931	-0.282654512822238
1_184964456	1	184964456	-0.00265700690901429
1_184974344	1	184974344	-0.00698942770504733
1_185098239	1	185098239	0.161729810991868
1_185100256	1	185100256	-0.0576852720259486
1_185144020	1	185144020	-0.527080417067305
1_185150482	1	185150482	-0.348885348269207
1_185156584	1	185156584	0.0334896416500228
1_185166613	1	185166613	0.100642548351255
1_185166615	1	185166615	0.075011586553356
1_185168370	1	185168370	0.171560820351562
1_185174589	1	185174589	0.130060727254411
1_185174693	1	185174693	0.360068042671975
1_185180415	1	185180415	0.0192855459716626
1_185184777	1	185184777	-0.301837582214634
1_185202737	1	185202737	-0.0166074302666445
1_185206667	1	185206667	-0.138779300260589
1_185206705	1	185206705	-0.00819519045044447
1_185271342	1	185271342	-0.207124464658729
1_185298098	1	185298098	0.16405611363118
1_185734629	1	185734629	0.505684212209229
1_185734815	1	185734815	0.0951087599136887
1_185864499	1	185864499	0.0173399016566932
1_185909425	1	185909425	0.0641341131356346
1_185982338	1	185982338	0.0126097497442963
1_185987474	1	185987474	-0.199808733658148
1_185987516	1	185987516	-0.299243972453835
1_185997511	1	185997511	0.100007559326528
1_186007238	1	186007238	0.072808340154529
1_186015385	1	186015385	-0.0618411865402528
1_186038899	1	186038899	0.0367922643228657
1_186057342	1	186057342	-0.187688900741535
1_186061909	1	186061909	-0.591951928426203
1_186065376	1	186065376	-0.0213924928320213
1_186067946	1	186067946	0.0620986295106358
1_186070721	1	186070721	-0.146872982306925
1_186081285	1	186081285	0.12867377684021
1_186082892	1	186082892	0.0571409097146683
1_186088245	1	186088245	0.234537160588116
1_186088714	1	186088714	0.311625241474927
1_186093188	1	186093188	-0.101512042543899
1_186117538	1	186117538	0.0236511646347996
1_186117572	1	186117572	0.0346178930885287
1_186125640	1	186125640	-0.301508800298697
1_186125675	1	186125675	-0.533352696979717
1_186125734	1	186125734	-0.336297052958007
1_186128158	1	186128158	-0.0475112426932747
1_186130522	1	186130522	0.180289140487533
1_186132407	1	186132407	-0.193085719818505
1_186144548	1	186144548	0.0311457011817237
1_186166257	1	186166257	0.0819443007152407
1_186174521	1	186174521	0.443142746140516
1_186182191	1	186182191	-0.059898511475551
1_186304862	1	186304862	0.143238208940778
1_186306378	1	186306378	0.21238601585187
1_186306628	1	186306628	0.49771350110065
1_186306725	1	186306725	0.232314851430658
1_186307124	1	186307124	0.314245730069623
1_186307153	1	186307153	0.371048870399788
1_186307174	1	186307174	0.112713483690514
1_186307376	1	186307376	0.400859209951077
1_186307529	1	186307529	0.361294302874054
1_186307606	1	186307606	0.22379077912412
1_186307610	1	186307610	0.359883354066347
1_186307616	1	186307616	0.267512156553438
1_186307618	1	186307618	0.309286999405726
1_186307634	1	186307634	0.274002225077887
1_186307688	1	186307688	0.557214512849311
1_186308034	1	186308034	0.216177595014244
1_186308162	1	186308162	0.444389918637517
1_186308857	1	186308857	0.244254881683835
1_186308876	1	186308876	0.321147154615787
1_186312196	1	186312196	0.374233358581553
1_186325795	1	186325795	-0.309891216653343
1_186332304	1	186332304	-0.371702389089206
1_186337142	1	186337142	-0.0166074302666445
1_186339700	1	186339700	0.105518542991619
1_186343976	1	186343976	0.177770614900207
1_186343983	1	186343983	0.15561927648254
1_186351381	1	186351381	-0.0554929783547492
1_186355729	1	186355729	-0.0956520523736482
1_186358641	1	186358641	0.07642658048259
1_186361678	1	186361678	0.176343616721659
1_186367896	1	186367896	-0.11675299393059
1_186374994	1	186374994	0.151222153173474
1_186383085	1	186383085	-0.104631077848743
1_186393987	1	186393987	-0.0444267290184753
1_186406171	1	186406171	-0.0608562996837833
1_186444182	1	186444182	-0.162458296730099
1_186673926	1	186673926	0.232779562351374
1_186676537	1	186676537	-0.345230177728015
1_186679065	1	186679065	0.0161953597157522
1_186870633	1	186870633	0.0264077821750606
1_186870644	1	186870644	0.0223754915539916
1_186870656	1	186870656	-0.0569852090969414
1_186870695	1	186870695	-0.17213789720702
1_186894155	1	186894155	-0.381930281763834
1_186894188	1	186894188	-0.397697597622151
1_186978092	1	186978092	0.220931124984879
1_186988505	1	186988505	0.531679420742174
1_190098948	1	190098948	-0.0563171400686156
1_190443634	1	190443634	-0.0904837432198073
1_192159233	1	192159233	0.168649224931659
1_192159293	1	192159293	0.23814607210119
1_192658207	1	192658207	-0.151057630039025
1_192811582	1	192811582	0.0671111984695966
1_192812042	1	192812042	0.0555423554891911
1_193059438	1	193059438	-0.0914735854822319
1_193059496	1	193059496	-0.0683899723691907
1_193059862	1	193059862	0.0228780851981233
1_193070578	1	193070578	-0.282169263400931
1_193082215	1	193082215	0.0288355404945225
1_193105354	1	193105354	-0.183867189789127
1_193105544	1	193105544	-0.0213924928320213
1_193125099	1	193125099	-0.428285917455574
1_196258169	1	196258169	0.0374502780359326
1_196289891	1	196289891	-0.42508348541723
1_196319516	1	196319516	-0.0554929783547492
1_196340570	1	196340570	-0.541743967238857
1_196673103	1	196673103	0.07642658048259
1_196685194	1	196685194	-0.538709907149224
1_196690107	1	196690107	-0.0497742942018436
1_196713817	1	196713817	0.0240909436477731
1_196715725	1	196715725	-0.364363526086746
1_196726612	1	196726612	-0.00698942770504733
1_196727803	1	196727803	-0.0843315162382124
1_196740644	1	196740644	-0.657564724377262
1_196740782	1	196740782	-0.582963145198949
1_196741968	1	196741968	-0.16525151162178
1_196742020	1	196742020	-0.142936925734245
1_196743496	1	196743496	-0.360045056142752
1_196774939	1	196774939	-0.395479772372332
1_196779204	1	196779204	-0.125971523959968
1_196788751	1	196788751	0.0462525935719321
1_196828086	1	196828086	-1.81434434976265
1_196902421	1	196902421	0.166075281267832
1_196902462	1	196902462	0.0158789445284132
1_196902487	1	196902487	-0.15472084412961
1_196905129	1	196905129	-0.277107456808562
1_196905199	1	196905199	-0.58107887954389
1_196916555	1	196916555	0.0571409097146683
1_196918327	1	196918327	-0.500235759334588
1_196918379	1	196918379	-0.248962218011012
1_196950873	1	196950873	-0.0137750453192405
1_196950923	1	196950923	0.00294880935107177
1_196951018	1	196951018	-0.0714693653011627
1_196984036	1	196984036	-0.309641420956954
1_196994083	1	196994083	-0.105567521238731
1_196994156	1	196994156	-0.265019297640557
1_196994157	1	196994157	-0.24015632063567
1_196996110	1	196996110	-0.178307664447226
1_197004680	1	197004680	-0.220393065814241
1_197008534	1	197008534	-0.779820474428259
1_197008677	1	197008677	-0.315444447939908
1_197040668	1	197040668	-0.138779300260589
1_197050849	1	197050849	-0.169766992744273
1_197057095	1	197057095	-0.354912731125354
1_197057372	1	197057372	0.0267892961375879
1_197061071	1	197061071	0.00396087185549328
1_197084166	1	197084166	0.206717265765178
1_197084179	1	197084179	-0.0750537026502014
1_197090947	1	197090947	-0.585687314826454
1_197091956	1	197091956	0.0502545241294283
1_197101334	1	197101334	-0.312156044498205
1_197101567	1	197101567	-0.205535107087127
1_197101646	1	197101646	-0.00901142529025917
1_197101685	1	197101685	0.23759657864915
1_197101686	1	197101686	0.2156781333368
1_197101697	1	197101697	0.397756510458068
1_197102524	1	197102524	-0.0780530697199105
1_197103290	1	197103290	-0.569758343408454
1_197103622	1	197103622	-0.221241460452562
1_197103672	1	197103672	-0.441848367896635
1_197103741	1	197103741	-0.496591930846482
1_197104045	1	197104045	0.276777060754072
1_197104168	1	197104168	0.138330290784928
1_197104802	1	197104802	0.0150260358184469
1_197124231	1	197124231	-0.407506000007321
1_197129196	1	197129196	-0.35090338614321
