	Chromosome	Position	124B_T1_vs_124B_PBMC.tumour
1_235774935	1	235774935	0.309372087852316
1_235774935.1	1	235774935	0.309372087852316
1_235775029	1	235775029	0.24033962189381
1_235777150	1	235777150	0.525949596285373
1_235781994	1	235781994	0.442853258430817
1_235791850	1	235791850	0.462398240581641
1_235804552	1	235804552	0.0985053461670517
1_235805777	1	235805777	0.0881407893478713
1_235809132	1	235809132	0.56259649869711
1_235809135	1	235809135	0.538874898351954
1_235809434	1	235809434	0.353601932576205
1_235809567	1	235809567	0.36011523953488
1_235810126	1	235810126	0.429111332126411
1_235810244	1	235810244	0.677821838971557
1_235810450	1	235810450	0.096128048730053
1_235830265	1	235830265	0.29283120895086
1_235977934	1	235977934	0.151087134053707
1_235979889	1	235979889	0.111224402460912
1_235981651	1	235981651	0.00287924677907496
1_236025978	1	236025978	0.122906207508548
1_236032428	1	236032428	0.21367167143173
1_236038229	1	236038229	0.274783185735117
1_236042043	1	236042043	0.184525325772214
1_236042202	1	236042202	0.134683375284902
1_236042225	1	236042225	-0.00322095275734311
1_236045473	1	236045473	0.581114425571461
1_236048817	1	236048817	0.582337826145845
1_236064864	1	236064864	0.21367167143173
1_236064988	1	236064988	0.237837982562482
1_236142784	1	236142784	0.256046623153532
1_236218524	1	236218524	0.0514002425328529
1_236218533	1	236218533	0.0514002425328529
1_236226699	1	236226699	0.296661036102762
1_236249930	1	236249930	0.269524906165248
1_236394471	1	236394471	0.472405939831899
1_236482309	1	236482309	0.57741994201372
1_236482394	1	236482394	0.457125708296008
1_236483616	1	236483616	-0.027883006991612
1_236483616.1	1	236483616	-0.027883006991612
1_236483616.2	1	236483616	-0.027883006991612
1_236483616.3	1	236483616	-0.027883006991612
1_236483616.4	1	236483616	-0.027883006991612
1_236537507	1	236537507	0.249650968537297
1_236537523	1	236537523	0.230122192212324
1_236537557	1	236537557	0.13650381090927
1_236538909	1	236538909	0.363418790936412
1_236538910	1	236538910	0.375208887381323
1_236543562	1	236543562	0.226610727139228
1_236548023	1	236548023	0.311927792756072
1_236553659	1	236553659	0.18408487544338
1_236553722	1	236553722	0.54544755227544
1_236554626	1	236554626	0.305756070422447
1_236555320	1	236555320	0.243419014825782
1_236555893	1	236555893	-0.0598934018942331
1_236557235	1	236557235	0.622477216999059
1_236558300	1	236558300	0.660851029245009
1_236558310	1	236558310	0.520952990354691
1_236558360	1	236558360	0.500495965363177
1_236559774	1	236559774	0.365855090486775
1_236559780	1	236559780	0.310533210684319
1_236559808	1	236559808	0.254698939691785
1_236566787	1	236566787	0.0956653943820903
1_236571447	1	236571447	0.273568625505486
1_236571464	1	236571464	0.221559580862043
1_236572478	1	236572478	0.166704048684969
1_236574683	1	236574683	0.310533210684319
1_236574699	1	236574699	0.266139091325866
1_236576869	1	236576869	0.371523840573467
1_236576873	1	236576873	0.303960556760833
1_236581369	1	236581369	0.510611046133232
1_236581412	1	236581412	0.246318905331577
1_236583143	1	236583143	0.605989094210491
1_236585097	1	236585097	0.126519722336648
1_236585205	1	236585205	-0.00205701962370702
1_236586349	1	236586349	0.243419014825782
1_236592537	1	236592537	0.199363834747847
1_236592556	1	236592556	0.118323794844249
1_236595587	1	236595587	0.219572272871414
1_236595623	1	236595623	0.273568625505486
1_236595868	1	236595868	0.366801430331064
1_236596871	1	236596871	0.0566505032200554
1_236596881	1	236596881	0.0914159213807324
1_236597945	1	236597945	0.156803372519801
1_236604030	1	236604030	-0.228587296582138
1_236686691	1	236686691	0.450419385745248
1_236686691.1	1	236686691	0.450419385745248
1_236686691.2	1	236686691	0.450419385745248
1_236735642	1	236735642	0.133501322747747
1_236735642.1	1	236735642	0.133501322747747
1_236744666	1	236744666	0.318008331246466
1_236744666.1	1	236744666	0.318008331246466
1_236744741	1	236744741	0.57071361946296
1_236744741.1	1	236744741	0.57071361946296
1_236747683	1	236747683	0.0805276052379959
1_236795346	1	236795346	-0.0839429661122082
1_236863498	1	236863498	0.356375204139018
1_236865264	1	236865264	0.101946588872902
1_236885216	1	236885216	0.241416661914634
1_236891204	1	236891204	0.247535123298014
1_236891269	1	236891269	0.163984547331377
1_236895426	1	236895426	0.119430297550329
1_236895444	1	236895444	0.106418084719979
1_236895528	1	236895528	-0.0287264417077653
1_236901467	1	236901467	0.368949896909641
1_236901467.1	1	236901467	0.368949896909641
1_236901467.2	1	236901467	0.368949896909641
1_237388136	1	237388136	0.228351566736841
1_237454457	1	237454457	0.132919473560232
1_237456642	1	237456642	0.540054824025714
1_237500808	1	237500808	0.150906876036244
1_237548497	1	237548497	0.267666561072459
1_237569332	1	237569332	-0.0113948842030432
1_237569332.1	1	237569332	-0.0113948842030432
1_237590900	1	237590900	0.476396186803396
1_237591776	1	237591776	0.0929195119711202
1_237591776.1	1	237591776	0.0929195119711202
1_237602033	1	237602033	0.210060417879351
1_237614528	1	237614528	0.0210265934893343
1_237614741	1	237614741	0.063670930897828
1_237614782	1	237614782	0.208305161681915
1_237638470	1	237638470	0.353601932576205
1_237639124	1	237639124	0.120562267040249
1_237651483	1	237651483	-0.283827988039086
1_237666523	1	237666523	0.0967539196525795
1_237666523.1	1	237666523	0.0967539196525795
1_237700418	1	237700418	0.169125232478468
1_237707034	1	237707034	0.294949315465864
1_237709492	1	237709492	0.592692271597033
1_237709492.1	1	237709492	0.592692271597033
1_237723214	1	237723214	0.0525048249625023
1_237783664	1	237783664	-0.247169517460238
1_237783700	1	237783700	0.0661144830178724
1_237783664.1	1	237783664	-0.247169517460238
1_237783700.1	1	237783700	0.0661144830178724
1_237798057	1	237798057	0.174501074151052
1_237798057.1	1	237798057	0.174501074151052
1_237798057.2	1	237798057	0.174501074151052
1_237798109	1	237798109	0.262999383795299
1_237826822	1	237826822	0.206058487321855
1_237833361	1	237833361	0.243419014825782
1_237833361.1	1	237833361	0.243419014825782
1_237833361.2	1	237833361	0.243419014825782
1_237833361.3	1	237833361	0.243419014825782
1_237833361.4	1	237833361	0.243419014825782
1_237882756	1	237882756	0.190951594931647
1_237885843	1	237885843	0.361255505119641
1_237886836	1	237886836	0.278824350956981
1_237886855	1	237886855	0.238618028561961
1_237887501	1	237887501	0.371783341435915
1_237888493	1	237888493	0.371523840573467
1_237889926	1	237889926	-0.197153576560199
1_239386955	1	239386955	-0.133696001309308
1_239907644	1	239907644	0.238257309710003
1_239908743	1	239908743	0.0905675267424114
1_240092535	1	240092535	-0.0630376712991402
1_240092805	1	240092805	0.256130066575336
1_240092871	1	240092871	0.233077070604323
1_240093368	1	240093368	0.0940900556790578
1_240177968	1	240177968	-0.157310647769178
1_240207402	1	240207402	0.560185404597366
1_240207613	1	240207613	0.1420419944507
1_240207646	1	240207646	0.21367167143173
1_240207674	1	240207674	-0.171618484453062
1_240207689	1	240207689	-0.130976499955716
1_240207728	1	240207728	-0.0900047188994096
1_240207734	1	240207734	-0.0968098968045239
1_240208118	1	240208118	-0.374902082841805
1_240208126	1	240208126	-0.646398067423795
1_240208136	1	240208136	-0.657045311623303
1_240208142	1	240208142	-0.438405025147963
1_240208169	1	240208169	-0.78632832856827
1_240208376	1	240208376	0.786561339852311
1_240208521	1	240208521	0.837314640316946
1_240208700	1	240208700	0.461599184875316
1_240329114	1	240329114	0.352232501964707
1_240329434	1	240329434	0.158530117239269
1_240550730	1	240550730	0.171443436042433
1_240558252	1	240558252	-0.0329122136214693
1_241508639	1	241508639	0.296033640989204
1_241508639.1	1	241508639	0.296033640989204
1_241532338	1	241532338	0.29283120895086
1_241532492	1	241532492	0.436064092768178
1_241594645	1	241594645	0.479132814660064
1_241604406	1	241604406	0.157230977087646
1_241634705	1	241634705	0.325360628361958
1_241635329	1	241635329	-0.0123964080481161
1_241723343	1	241723343	0.0712997999705579
1_241723415	1	241723415	0.0734940133834697
1_241744515	1	241744515	0.286616704226885
1_241787887	1	241787887	0.432751358727342
1_241788027	1	241788027	0.674850952355295
1_241796295	1	241796295	0.484973693249125
1_241801166	1	241801166	0.373328337420216
1_241866849	1	241866849	0.444238024213878
1_241872142	1	241872142	-0.0283011188742339
1_241878999	1	241878999	0.551541310188114
1_241879062	1	241879062	0.403496230311747
1_241879243	1	241879243	0.561594974852037
1_241885372	1	241885372	0.452365905097278
1_241885378	1	241885378	0.314222969833381
1_241958238	1	241958238	0.605989094210491
1_241958486	1	241958486	0.196113300047426
1_242361011	1	242361011	0.126208830181391
1_243164610	1	243164610	0.558292352179194
1_243271036	1	243271036	0.408049716598582
1_243271036.1	1	243271036	0.408049716598582
1_243330565	1	243330565	0.317158687499359
1_243415810	1	243415810	0.324418736939269
1_243505273	1	243505273	0.0532069992384842
1_244055011	1	244055011	0.323589363509766
1_244055118	1	244055118	0.468485570460556
1_244375382	1	244375382	0.120562267040249
1_244378599	1	244378599	0.395422108270832
1_244477949	1	244477949	0.4494846085305
1_244552580	1	244552580	0.530391475316331
1_244552664	1	244552664	0.403172211210803
1_244560687	1	244560687	0.130255663244093
1_244560790	1	244560790	0.15392086398668
1_244561042	1	244561042	0.231446373159706
1_244572556	1	244572556	0.311541735745235
1_244583509	1	244583509	0.21367167143173
1_244586280	1	244586280	0.225167310269559
1_244610288	1	244610288	0.415886210830548
1_244705743	1	244705743	0.158530117239269
1_244705768	1	244705768	0.222660454658985
1_244730685	1	244730685	0.312982608625638
1_244730752	1	244730752	0.0507739368833863
1_244835721	1	244835721	0.199363834747847
1_244843172	1	244843172	0.281554143712553
1_244970187	1	244970187	-0.066436247761005
1_245002169	1	245002169	0.270640483560806
1_245002273	1	245002273	0.339976988576801
1_245082100	1	245082100	0.0416368731646205
1_245107139	1	245107139	0.274783185735117
1_245156389	1	245156389	0.429666321570028
1_245156570	1	245156570	0.501652434395755
1_245367148	1	245367148	0.386023410268583
1_245367244	1	245367244	0.517452419608833
1_245367281	1	245367281	0.043394406517789
1_245419707	1	245419707	0.208305161681915
1_245609390	1	245609390	-0.210298952617121
1_245609524	1	245609524	-0.295830511850606
1_245611963	1	245611963	0.138383544127493
1_245685638	1	245685638	-0.233546233596263
1_245686040	1	245686040	0.0456886477236033
1_245686102	1	245686102	0.189532317846312
1_245686181	1	245686181	-0.0502320896804876
1_245686325	1	245686325	-0.118376463176082
1_245686427	1	245686427	-0.0653881583281389
1_245686440	1	245686440	-0.210298952617121
1_245686793	1	245686793	-0.189540392450324
1_245686865	1	245686865	0.08515693090905
1_245686958	1	245686958	-0.066436247761005
1_245687047	1	245687047	0.0210265934893343
1_245687211	1	245687211	-0.0682407446077531
1_245687504	1	245687504	-0.246453717375652
1_245688146	1	245688146	0.216042575894477
1_245688183	1	245688183	0.266783007891293
1_245698269	1	245698269	-0.143360224411548
1_245858588	1	245858588	0.310533210684319
1_245858639	1	245858639	0.273213617086136
1_245915545	1	245915545	0.237518413386098
1_245915549	1	245915549	0.21367167143173
1_246108086	1	246108086	0.102710391083042
1_246108095	1	246108095	-0.051123192266501
1_246541046	1	246541046	0.118637390115757
1_246544556	1	246544556	0.118051047884199
1_246591822	1	246591822	-0.143604108283465
1_246621597	1	246621597	0.349080791173538
1_246647812	1	246647812	0.257632874045483
1_246724568	1	246724568	0.196113300047426
1_246726953	1	246726953	0.0807328396136018
1_246759088	1	246759088	0.202266908159481
1_246840993	1	246840993	-0.0233675258691191
1_246842717	1	246842717	0.105560103701002
1_246842749	1	246842749	-0.0687700768613114
1_246855764	1	246855764	0.190951594931647
1_246857783	1	246857783	0.451660947819197
1_246861097	1	246861097	0.476706077265524
1_246864080	1	246864080	0.0704952697536343
1_246885532	1	246885532	0.379074114183349
1_246888501	1	246888501	0.386898035964294
1_246891042	1	246891042	0.140608209242007
1_246899490	1	246899490	0.130255663244093
1_246987280	1	246987280	-0.0973681073128958
1_246987437	1	246987437	-0.0656850397039965
1_246987438	1	246987438	-0.101308949434718
1_246988255	1	246988255	0.270054141329249
1_246999955	1	246999955	0.211848935824913
1_247038310	1	247038310	0.0978421905401651
1_247101742	1	247101742	0.317744125579417
1_247102108	1	247102108	0.235151398842182
1_247103972	1	247103972	0.177995939827734
1_247104184	1	247104184	-0.0944506239306016
1_247111537	1	247111537	-0.178910977019418
1_247111916	1	247111916	0.284060999323128
1_247256207	1	247256207	0.152732272701157
1_247256362	1	247256362	0.162202656450029
1_247256564	1	247256564	0.0658808292735947
1_247256865	1	247256865	0.198422844362782
1_247257119	1	247257119	0.0495957456861053
1_247322783	1	247322783	0.0398856207406501
1_247329456	1	247329456	-0.160303171225227
1_247329729	1	247329729	0.160003006638145
1_247330821	1	247330821	0.331955689427439
1_247332083	1	247332083	0.0728655250089523
1_247332088	1	247332088	0.13650381090927
1_247332251	1	247332251	-0.282979593400766
1_247419008	1	247419008	0.0566505032200554
1_247424041	1	247424041	0.0645282321259208
1_247424106	1	247424106	-0.0796674061301387
1_247424229	1	247424229	0.164617447118184
1_247424469	1	247424469	0.612063608620175
1_247424481	1	247424481	0.569463218185376
1_247424680	1	247424680	0.162202656450029
1_247429606	1	247429606	0.0356733694537356
1_247444671	1	247444671	0.272565360485299
1_247451084	1	247451084	-0.164839951822
1_247451105	1	247451105	-0.164839951822
1_247451118	1	247451118	-0.137671152529724
1_247451315	1	247451315	0.0776101218557017
1_247451355	1	247451355	0.350732038968416
1_247451383	1	247451383	0.383596672874043
1_247451391	1	247451391	0.386023410268583
1_247451482	1	247451482	0.0403919183562656
1_247451825	1	247451825	0.349975116054469
1_247451949	1	247451949	0.737233627488743
1_247451950	1	247451950	0.803928471822399
1_247491137	1	247491137	0.152271126767587
1_247491691	1	247491691	0.289515429415236
1_247491800	1	247491800	0.0343234161027921
1_247491973	1	247491973	-0.324748243352396
1_247532454	1	247532454	0.317011421124415
1_247574352	1	247574352	-0.0417091618586283
1_247588429	1	247588429	0.350334218742294
1_247588807	1	247588807	0.143017117867945
1_247589065	1	247589065	0.337883698829275
1_247589084	1	247589084	0.31547395195459
1_247605760	1	247605760	0.101946588872902
1_247606110	1	247606110	0.40435523304084
1_247606117	1	247606117	0.408049716598582
1_247606290	1	247606290	0.432222026473784
1_247606357	1	247606357	0.260977386210087
1_247606450	1	247606450	0.4927784837625
1_247606484	1	247606484	0.454536752839657
1_247619958	1	247619958	0.30000254319215
1_247620149	1	247620149	0.263596896763412
1_247620438	1	247620438	0.537424807727419
1_247620499	1	247620499	0.66814557027306
1_247672349	1	247672349	-0.0679784125694106
1_247672372	1	247672372	0.162202656450029
1_247672480	1	247672480	0.460847193698067
1_247672606	1	247672606	0.458835400426836
1_247672648	1	247672648	0.28850690435432
1_247672659	1	247672659	0.210504392353047
1_247672706	1	247672706	0.128829883023849
1_247672772	1	247672772	0.0210265934893343
1_247672776	1	247672776	0.0210265934893343
1_247712113	1	247712113	-0.0161264049281318
1_247712214	1	247712214	0.00622959156125383
1_247712281	1	247712281	0.190951594931647
1_247712296	1	247712296	0.418786101336343
1_247712302	1	247712302	0.430417529627036
1_247712306	1	247712306	0.49968019206415
1_247712321	1	247712321	0.557079493729544
1_247723313	1	247723313	0.355816839313746
1_247739375	1	247739375	0.173029686934384
1_247757781	1	247757781	0.0794432797146563
1_247757798	1	247757798	0.127068230899659
1_247757936	1	247757936	0.542372994914519
1_247758050	1	247758050	0.427936211884778
1_247774930	1	247774930	-0.124171322050601
1_247774966	1	247774966	-0.0306884430548209
1_247775446	1	247775446	0.161204251537595
1_247775606	1	247775606	0.457125708296008
1_247775810	1	247775810	0.397175079374583
1_247815284	1	247815284	-0.0944506239306016
